10	4	5	6	7	4	6	10	6	8	6	5	2	3	2	3	2	6	10	10	8	4	6	2	3	2	10	6	1	4	4	1	10	6	4	2	3	3	2	9	
6	2	9	6	3	10	5	4	10	4	10	7	3	5	10	5	4	1	2	8	5	10	6	9	9	7	4	10	5	4	7	5	1	6	3	2	10	5	8	4	
8	10	5	9	6	9	4	5	6	1	8	5	5	8	10	10	8	5	4	5	6	6	5	3	3	2	4	8	9	3	7	4	4	10	3	2	5	4	2	6	
8	8	4	2	1	5	10	5	10	6	6	2	2	5	5	1	8	4	4	9	6	4	6	4	5	4	10	4	10	2	6	9	7	4	8	8	1	7	9	7	
9	10	6	6	2	3	4	7	8	7	8	8	2	3	8	7	8	8	3	2	6	6	10	2	9	6	5	5	3	9	5	2	10	5	7	2	1	7	4	1	
3	8	10	1	9	3	8	9	5	7	7	2	8	5	5	4	3	2	4	5	10	10	8	1	7	3	4	7	1	10	9	7	5	7	6	7	1	4	2	2	
6	8	6	5	5	3	7	1	1	9	1	6	6	2	7	10	3	9	3	10	3	6	8	6	8	1	9	8	3	2	2	8	2	1	10	10	9	9	8	8	
4	9	8	6	1	1	4	9	9	5	10	5	4	2	5	8	8	4	9	7	8	5	8	6	7	5	5	4	5	7	5	8	3	5	9	10	9	6	6	9	
2	1	8	7	10	2	4	10	4	6	9	2	8	1	1	2	7	4	5	4	2	3	9	1	4	9	6	1	1	2	1	7	6	1	9	1	5	6	7	4	
1	3	7	10	3	7	1	8	2	10	9	6	4	3	6	2	10	9	5	8	9	9	1	6	7	7	5	6	4	2	3	6	3	3	7	10	10	6	2	10	
5	9	6	3	3	5	4	7	10	10	8	1	1	10	5	3	6	7	5	9	2	6	3	1	1	10	10	8	6	4	1	7	10	10	8	1	8	9	4	5	
8	9	3	7	1	7	1	4	10	9	3	5	8	6	9	4	2	6	8	1	2	6	6	5	8	7	5	1	10	7	6	10	3	10	2	7	2	10	2	3	
10	4	1	9	6	2	1	5	2	4	4	1	1	10	2	10	6	3	4	9	2	1	6	7	4	10	1	4	1	3	10	9	6	6	4	8	3	5	9	10	
8	10	2	5	5	4	9	6	1	8	7	10	6	7	6	7	5	7	5	7	9	6	1	2	3	5	2	1	6	5	6	6	8	1	4	5	10	10	5	8	
5	9	4	9	10	10	7	3	2	1	1	10	6	1	2	1	2	8	1	2	3	1	4	5	5	4	3	10	3	3	7	4	2	4	8	3	6	6	4	6	
2	2	5	4	2	10	5	3	9	7	2	2	3	8	5	6	6	5	5	5	1	9	5	1	4	5	1	1	2	9	7	9	10	4	3	5	2	3	4	1	
2	6	2	4	8	10	2	10	5	4	2	8	9	1	6	9	1	5	1	1	8	5	10	7	9	1	2	7	9	3	10	6	6	3	3	1	1	9	7	6	
9	8	9	7	9	1	10	7	7	7	3	8	10	10	3	2	6	9	10	7	7	8	5	8	8	5	1	8	3	6	3	9	5	10	2	3	3	2	7	4	
7	1	8	7	10	5	5	9	9	6	3	6	3	2	5	2	2	2	2	8	8	2	3	2	3	4	3	10	9	8	6	9	8	8	1	5	2	5	3	7	
2	1	10	5	6	5	1	10	3	9	9	10	4	1	4	4	1	5	1	9	1	7	9	5	5	4	1	3	5	10	7	9	2	4	7	1	10	7	3	6	
6	6	8	8	6	6	6	7	2	9	9	9	5	7	3	5	6	3	5	4	4	7	7	10	8	8	6	4	8	8	2	7	6	6	7	9	1	9	5	10	
9	4	7	1	3	8	2	8	4	2	4	1	6	4	1	7	8	4	2	6	1	2	10	6	1	10	9	4	2	4	9	10	3	8	5	2	3	1	6	4	
3	2	5	3	3	7	9	9	7	3	5	6	5	4	7	10	1	4	6	6	2	3	6	4	1	5	7	1	5	8	6	10	2	2	9	1	3	8	2	2	
4	6	4	6	1	10	4	8	4	2	7	8	7	6	10	1	9	7	3	3	2	7	4	7	10	3	2	5	9	9	1	1	7	7	3	3	10	7	5	6	
8	5	7	3	9	7	9	4	9	8	4	5	7	7	2	6	9	7	8	10	6	8	4	1	9	1	6	6	2	3	9	10	3	1	9	6	9	10	4	10	
6	3	7	3	1	2	2	6	6	2	5	7	7	6	7	9	7	1	6	10	1	3	2	7	2	7	1	8	4	5	6	10	5	8	2	6	4	7	5	10	
9	5	2	7	3	7	7	6	5	1	1	2	2	5	4	9	8	9	3	1	1	5	9	9	6	4	3	2	10	9	8	5	1	10	4	9	4	8	8	3	
5	8	7	6	2	8	10	9	2	10	3	6	2	2	3	7	4	4	1	1	4	2	3	9	5	1	9	4	8	6	2	3	4	2	1	9	4	2	2	10	
10	6	8	3	7	4	1	3	10	4	6	5	1	5	10	7	9	6	7	1	2	9	10	5	5	7	6	9	6	6	6	5	10	5	9	6	10	7	5	2	
4	2	4	10	8	10	7	9	2	9	6	5	7	1	6	10	1	9	3	1	10	10	1	1	5	2	5	10	5	5	7	9	7	3	6	1	1	10	7	4	
7	6	1	2	3	10	3	6	10	3	5	7	2	5	7	2	8	9	4	8	6	10	4	3	4	2	3	9	10	5	3	4	10	9	8	1	2	4	3	10	
1	3	3	6	4	7	6	1	6	9	9	2	7	2	4	1	5	7	4	9	5	2	3	5	8	9	9	2	7	6	2	9	9	4	4	7	2	8	3	10	
9	2	8	7	8	10	7	10	9	1	1	3	8	10	9	1	3	4	7	5	4	4	1	6	6	3	5	10	4	6	4	3	9	7	3	7	7	2	10	4	
9	2	10	6	9	2	7	5	10	4	3	5	5	5	8	2	3	2	3	8	6	1	4	7	4	6	3	7	9	2	5	6	5	6	7	5	4	3	4	7	
4	9	7	7	10	1	5	2	10	7	10	3	8	8	9	7	8	1	2	3	1	4	9	3	3	3	10	1	7	9	6	1	5	7	5	3	8	3	5	9	
4	10	2	6	10	10	5	6	5	8	10	4	2	10	4	4	4	5	5	7	2	9	7	4	8	2	8	2	2	5	8	5	6	1	3	5	4	5	9	7	
7	1	9	7	2	8	8	2	1	4	8	6	6	3	8	6	6	8	4	2	6	2	8	9	2	6	6	1	10	10	7	4	2	9	2	9	9	8	6	6	
1	4	5	7	10	9	1	10	5	7	5	2	5	8	8	3	8	9	6	9	5	5	8	3	8	9	8	1	8	6	6	7	10	4	10	2	9	1	7	5	
9	8	1	8	2	4	5	4	7	7	9	8	4	8	8	9	10	7	7	1	10	6	10	3	4	4	2	8	5	3	4	1	10	1	9	7	7	6	9	4	
3	6	1	3	7	5	5	10	1	8	5	10	9	9	7	3	3	1	6	2	2	3	6	7	6	1	4	4	5	9	2	7	6	10	10	9	7	8	8	3	
10	4	8	10	10	3	4	1	9	10	7	3	7	3	4	1	5	1	4	3	8	3	6	1	10	5	5	10	9	3	3	5	5	1	1	4	4	10	9	6	
6	7	7	6	9	9	6	8	1	7	5	5	7	4	5	7	4	9	2	9	3	7	2	5	2	5	7	2	1	8	6	10	6	2	1	4	3	5	1	8	
6	9	3	6	7	6	5	7	5	2	9	6	2	8	2	6	6	8	9	1	4	7	9	8	5	4	1	6	9	6	1	10	8	4	3	5	6	7	8	7	
5	4	9	7	4	7	3	2	8	6	4	2	4	9	10	3	9	6	7	2	1	4	10	5	1	3	7	6	1	5	3	5	10	7	8	5	2	7	3	10	
9	4	7	1	7	2	2	9	4	8	8	3	5	9	1	8	5	10	7	2	7	2	3	8	10	6	1	7	3	8	5	8	1	10	1	7	10	5	10	3	
10	9	4	1	7	9	4	8	8	10	8	8	8	1	3	1	9	7	9	6	9	8	7	10	8	7	3	10	4	8	6	7	7	5	9	1	1	10	8	4	
7	5	1	7	8	2	9	9	9	6	3	3	7	2	8	7	4	4	2	1	3	3	8	2	2	10	1	5	1	4	7	3	7	5	10	8	6	3	1	7	
10	3	5	2	6	9	4	10	5	1	8	10	3	4	8	4	2	8	1	9	5	1	9	1	9	6	1	6	1	10	8	5	6	8	7	8	2	7	3	2	
7	8	3	10	3	5	1	2	5	9	10	1	9	8	7	9	3	2	5	6	6	1	3	7	1	3	1	8	6	9	6	8	10	10	10	4	8	4	4	1	
8	3	4	8	10	3	1	10	7	1	8	4	10	4	4	4	9	2	4	3	6	7	7	2	2	10	9	3	7	5	1	8	6	8	3	10	1	10	5	7	
6	10	6	9	5	5	3	6	10	8	3	8	1	5	5	10	9	2	6	6	3	4	10	6	5	7	9	1	3	5	1	9	5	9	5	6	9	2	2	10	
10	8	5	4	6	7	8	5	10	5	10	3	2	7	5	9	2	8	5	8	2	10	10	5	2	9	6	4	1	4	1	7	8	2	6	10	9	5	2	5	
6	3	7	1	10	1	3	10	7	2	5	3	6	3	5	4	10	9	8	4	4	3	1	2	3	9	7	9	5	5	4	1	6	6	8	6	2	6	4	9	
9	8	1	5	2	10	2	8	2	3	8	7	2	1	7	2	10	1	2	8	10	7	8	6	6	2	1	7	9	10	2	2	9	6	10	9	7	1	1	8	
6	7	9	8	2	2	7	3	5	8	9	7	3	3	4	1	8	9	4	10	9	1	4	2	9	2	1	3	6	3	10	2	3	1	2	7	9	2	9	10	
6	7	1	9	3	10	9	7	1	3	8	7	9	9	9	2	4	3	4	6	3	4	8	3	4	3	2	7	9	7	1	3	8	4	2	5	7	8	9	2	

Stepup times between Families, where [f][f] represents initial setup time
On machine	1
28	44	91	50	66	100	7	79	85	40	31	56	26	69	74	41	83	74	64	8	
35	39	60	7	96	64	2	84	77	59	76	17	60	59	35	4	100	22	16	40	
10	17	87	72	65	55	52	23	71	84	49	10	22	87	8	14	47	97	56	69	
69	87	73	86	73	94	87	71	21	66	11	23	35	41	26	8	44	44	34	74	
69	22	23	40	24	100	89	23	9	38	54	25	31	68	30	8	89	86	61	99	
10	16	36	48	37	76	8	71	1	58	40	14	1	10	86	29	86	36	28	55	
48	53	22	89	9	84	30	27	68	4	39	61	43	100	27	37	67	90	97	94	
64	36	81	74	71	67	73	59	82	98	68	70	72	8	93	21	13	97	79	22	
84	14	46	53	22	97	36	55	58	43	28	32	55	97	19	90	92	9	89	70	
15	74	7	2	35	29	71	4	82	86	63	22	59	86	69	94	49	38	70	40	
53	67	38	66	60	47	4	7	55	21	79	95	78	100	27	62	3	14	59	83	
81	11	59	23	89	50	70	29	83	64	54	72	40	22	35	99	94	69	37	45	
65	49	53	58	65	28	65	32	52	89	3	89	37	15	95	64	16	40	79	57	
44	4	5	71	51	36	95	60	30	31	74	27	100	10	91	70	59	59	45	1	
4	16	9	11	38	92	54	89	94	19	98	39	53	98	84	96	63	2	98	1	
3	85	90	54	23	16	15	67	76	75	7	68	93	54	30	64	69	81	70	87	
54	83	93	55	17	38	46	15	67	10	59	29	13	27	47	66	35	80	11	47	
25	9	15	2	62	59	82	53	8	74	65	86	9	60	72	12	45	97	98	69	
27	85	68	45	84	73	59	78	54	12	37	91	9	42	84	82	36	55	53	5	
93	76	80	17	10	10	45	74	3	29	95	42	24	52	43	40	5	87	27	42	
On machine	2
7	90	87	78	92	68	15	29	14	98	34	73	96	41	43	25	25	29	58	95	
21	39	18	89	13	30	13	95	55	81	7	91	30	24	26	38	3	36	32	34	
8	44	19	1	76	6	34	25	98	73	25	52	23	16	99	39	62	74	5	13	
47	16	38	25	44	20	53	63	61	7	75	66	10	45	70	88	57	23	88	6	
18	34	100	84	59	59	22	31	52	6	85	59	51	2	14	55	40	20	74	66	
82	56	72	33	21	21	24	91	27	97	59	100	20	36	36	12	79	87	58	42	
6	8	23	84	33	100	49	98	94	30	59	19	79	74	38	46	20	24	48	93	
99	74	53	42	81	99	92	23	23	2	64	59	60	2	88	33	57	51	44	45	
54	89	21	17	55	39	6	66	67	71	84	99	80	56	31	12	59	80	98	23	
93	51	53	39	95	67	56	6	41	78	51	61	85	33	72	13	46	74	32	84	
31	12	6	4	74	89	5	95	89	65	16	44	55	34	87	18	2	55	39	94	
39	88	9	53	26	98	28	82	13	51	56	41	59	61	63	97	14	7	74	19	
16	72	83	7	100	94	82	99	85	14	85	46	63	35	48	34	98	88	40	93	
79	58	70	80	11	100	35	54	59	21	60	15	66	87	67	92	85	33	12	34	
92	56	41	1	51	58	42	92	96	35	34	38	96	99	90	18	24	43	10	10	
61	26	33	92	41	60	44	34	57	58	31	77	16	61	32	56	41	76	28	86	
96	39	100	96	76	26	79	15	81	32	8	89	4	68	86	98	56	73	58	62	
92	66	49	21	96	73	46	67	60	91	22	85	50	100	99	75	96	43	26	70	
6	81	88	9	1	6	99	20	68	8	20	60	30	31	96	73	81	5	43	9	
69	22	96	32	91	82	31	36	55	98	3	55	8	33	80	75	87	48	3	22	
On machine	3
83	80	15	34	72	46	21	7	29	31	55	50	19	33	78	76	94	82	63	3	
54	59	70	88	66	96	46	18	31	18	16	73	49	1	31	87	9	51	59	75	
82	60	45	51	58	76	43	40	79	62	69	83	47	43	38	18	44	77	22	60	
28	92	76	53	24	82	88	73	1	38	100	70	56	33	86	96	94	79	56	57	
15	15	87	13	92	44	41	44	15	86	14	77	66	90	8	77	82	1	14	73	
97	44	86	56	45	88	83	24	100	58	37	30	9	38	30	84	37	43	61	68	
61	26	29	74	97	84	24	38	70	1	36	22	44	55	46	72	91	67	77	32	
71	42	90	73	18	21	10	13	56	5	7	98	13	37	42	43	2	95	88	35	
85	59	23	84	46	45	60	99	78	4	15	75	3	73	71	3	8	90	46	40	
55	4	35	87	44	88	2	67	20	57	15	41	97	81	7	45	76	96	32	56	
100	5	12	34	85	48	23	14	57	68	24	96	34	2	56	91	72	49	25	55	
88	23	11	36	24	72	96	79	29	46	13	8	35	37	87	77	32	76	11	42	
56	10	2	70	51	42	36	9	60	21	67	70	68	94	66	75	30	40	30	54	
29	10	81	54	66	35	93	31	21	79	87	26	6	74	5	5	32	47	25	46	
84	72	47	69	86	84	89	18	86	89	21	27	97	20	94	3	58	33	90	12	
58	67	51	15	50	79	97	38	92	59	60	81	65	35	27	63	62	95	44	2	
12	24	16	45	48	23	1	75	86	62	38	66	45	62	95	33	16	77	78	28	
12	33	65	3	30	8	37	25	78	70	14	71	36	43	100	82	22	53	2	89	
2	22	36	86	77	70	26	75	36	88	15	28	95	41	52	71	91	89	42	46	
76	8	1	40	67	52	61	31	91	21	16	14	7	41	50	99	79	10	10	45	
On machine	4
59	96	50	77	45	35	48	54	69	40	10	80	27	87	95	66	24	49	23	82	
56	87	17	85	75	51	18	82	66	53	61	88	76	85	89	8	90	87	39	27	
95	59	48	100	32	2	5	17	71	68	45	43	8	31	99	83	96	44	81	74	
54	85	80	56	92	35	45	77	23	49	59	8	45	37	98	40	50	61	91	28	
84	72	93	50	4	46	75	27	34	17	15	37	84	5	91	40	86	95	2	95	
63	85	33	50	76	69	38	56	69	92	4	79	16	93	97	26	59	38	9	78	
68	60	32	87	91	65	1	41	50	11	75	35	23	16	100	19	19	81	49	96	
73	67	46	91	35	26	30	87	85	32	89	35	18	98	51	2	39	97	72	99	
24	96	54	56	77	4	94	87	54	96	15	62	75	10	3	24	79	1	96	6	
22	68	18	75	20	24	89	79	56	81	86	60	57	95	61	43	32	30	93	97	
69	74	92	85	46	61	84	13	74	45	38	83	71	71	57	14	51	60	38	12	
27	82	44	15	8	18	61	39	17	27	3	70	65	67	71	83	23	40	85	67	
51	18	70	1	27	7	50	39	34	60	22	81	35	10	34	90	49	7	14	77	
94	69	42	66	89	99	77	33	1	51	50	33	55	44	74	41	46	66	97	15	
5	14	37	90	56	62	27	90	97	36	23	12	82	22	19	84	30	22	10	34	
36	15	82	36	40	15	67	70	17	82	14	45	77	40	15	34	63	14	89	22	
15	15	58	62	97	92	29	32	23	24	2	78	48	98	35	40	76	88	5	17	
51	41	41	10	73	57	23	33	87	27	62	7	7	47	25	60	19	9	54	60	
16	22	89	47	86	86	15	48	7	17	80	61	56	10	33	58	29	16	2	32	
25	39	15	68	57	71	1	72	85	44	28	21	65	34	47	10	89	9	83	4	
On machine	5
56	23	87	79	69	37	3	84	25	3	92	63	63	12	68	70	98	93	66	82	
31	89	36	14	43	41	83	2	61	17	83	29	91	63	23	3	88	53	47	20	
54	97	37	53	87	48	61	52	2	48	68	1	15	16	22	72	61	28	10	5	
35	40	50	83	60	19	25	52	40	40	49	7	19	14	52	83	76	5	85	95	
19	4	94	62	31	80	78	78	79	73	44	63	2	92	38	97	20	45	27	74	
42	93	81	61	69	34	55	24	3	86	21	19	15	29	2	89	62	19	83	78	
2	58	73	81	50	100	17	80	74	55	37	39	48	92	62	1	63	37	32	9	
71	11	1	83	65	91	46	33	21	53	38	100	45	25	49	15	95	44	80	48	
34	67	1	72	97	29	73	92	73	35	8	57	8	15	77	60	21	87	59	62	
82	48	64	45	68	56	99	48	14	47	39	20	97	64	29	60	98	80	74	1	
79	37	75	45	39	16	21	21	16	47	37	77	16	89	98	17	76	26	84	21	
14	55	93	60	61	57	74	9	49	6	49	41	78	53	64	77	50	13	93	51	
25	36	47	30	84	44	67	63	19	43	4	29	28	91	60	5	45	60	56	19	
44	45	34	28	41	24	41	44	92	90	68	41	69	50	31	64	48	93	50	40	
92	15	91	61	83	27	46	99	74	52	95	79	75	22	84	53	52	27	76	63	
2	44	47	20	78	50	27	48	59	69	78	75	100	49	85	29	3	88	40	25	
54	77	87	5	56	10	41	16	72	64	74	41	54	89	46	27	34	62	48	10	
1	82	72	37	61	19	93	68	72	76	22	44	68	43	91	32	70	27	67	90	
8	45	79	75	79	86	37	75	89	80	6	29	15	98	36	38	70	29	25	38	
3	12	56	87	9	94	77	89	22	79	43	55	12	36	35	88	37	47	44	84	
On machine	6
77	27	53	13	40	59	94	25	36	81	27	57	71	32	57	27	15	38	43	27	
13	16	4	99	13	11	57	57	17	1	10	45	76	62	8	27	8	59	58	90	
