17	6	16	9	3	1	20	3	11	12	14	14	19	2	17	12	1	20	8	10	
6	10	1	7	2	1	11	16	20	18	12	5	19	12	16	2	1	11	3	1	
15	12	1	11	6	15	8	18	16	16	1	14	9	5	11	18	12	4	20	9	
17	13	18	20	5	13	13	6	20	17	9	3	13	8	3	9	6	18	3	16	
10	3	9	4	17	15	20	17	19	19	17	18	12	5	8	16	9	3	4	13	
6	13	14	12	7	12	13	16	17	13	11	9	15	3	2	13	17	16	19	19	
19	2	6	16	1	14	4	15	9	20	10	2	1	9	2	9	12	16	15	15	
3	2	4	11	12	2	5	1	1	4	1	4	13	2	7	10	20	4	20	14	
1	10	12	6	9	19	5	13	17	8	20	6	6	20	13	10	8	2	6	15	
On machine	2
13	19	6	1	12	5	19	17	6	7	1	12	3	11	13	20	20	17	19	13	
8	13	10	15	8	14	4	15	19	5	4	15	2	14	6	14	17	12	12	20	
18	19	11	10	9	17	20	17	20	14	7	9	4	1	19	11	16	18	3	18	
18	17	17	18	7	19	17	18	6	8	16	12	16	16	6	15	15	18	20	16	
16	2	6	16	13	2	20	1	7	15	19	18	20	8	3	4	1	19	19	18	
1	11	8	9	17	7	1	13	7	9	2	2	5	5	20	11	12	14	13	15	
4	5	20	12	9	13	11	4	10	11	3	10	14	11	12	18	8	18	2	8	
7	2	18	15	10	2	17	1	16	15	18	5	15	8	2	19	6	4	9	15	
20	1	6	1	7	19	7	4	18	6	3	9	6	9	12	2	15	19	20	18	
13	7	14	12	5	8	17	8	14	5	1	1	7	7	20	15	2	18	15	14	
13	20	13	4	13	14	12	4	8	19	7	16	8	8	6	16	16	5	12	19	
17	12	2	12	9	19	17	13	18	6	14	17	15	7	7	20	7	9	17	4	
10	19	16	1	3	5	3	12	19	19	16	3	15	17	5	3	8	11	17	15	
20	14	9	12	7	2	11	18	8	14	8	3	4	13	20	9	17	6	14	8	
19	2	9	8	17	16	11	4	12	5	19	16	3	14	12	16	18	11	3	18	
12	5	9	4	7	6	11	5	11	15	18	14	14	18	11	11	18	5	18	16	
11	7	20	1	7	2	3	5	3	17	13	10	20	14	16	12	6	14	13	5	
15	12	2	3	7	11	1	4	15	20	18	6	15	4	16	9	4	10	13	2	
10	15	15	5	15	9	13	10	13	2	5	12	12	1	9	10	6	18	13	6	
14	14	5	3	7	12	3	9	11	10	19	4	20	3	9	17	17	7	19	12	
On machine	3
4	12	16	10	3	10	12	9	16	5	13	18	1	5	17	14	4	3	13	17	
3	18	1	2	12	12	5	7	19	6	12	19	16	13	14	1	6	15	7	20	
8	6	6	19	20	14	19	16	5	17	17	8	5	6	15	9	6	18	17	10	
20	19	18	1	20	6	7	14	12	4	14	20	10	7	12	18	5	2	3	4	
6	6	9	18	4	6	13	16	6	17	19	10	12	7	2	10	16	18	15	20	
10	10	1	17	3	6	3	3	14	8	1	11	19	6	7	8	12	3	19	16	
17	10	17	13	20	17	15	13	1	20	17	1	18	11	7	18	10	14	18	17	
3	3	5	13	17	1	16	14	13	7	8	4	14	3	4	13	11	20	15	19	
13	10	15	9	3	4	9	8	3	6	14	9	14	5	10	1	11	11	16	7	
16	12	13	1	10	1	7	10	5	6	8	4	7	19	15	5	5	2	16	10	
15	4	11	10	1	5	2	8	13	5	2	16	8	20	2	7	7	8	8	17	
3	14	7	15	4	15	2	17	9	3	5	5	12	11	13	9	19	14	19	1	
12	1	15	13	1	5	7	13	7	5	17	13	16	4	16	16	2	17	4	8	
2	13	7	16	13	3	4	1	13	6	18	13	19	5	12	8	4	5	15	20	
18	2	15	4	16	7	19	4	20	11	12	11	20	7	17	20	3	20	16	7	
18	4	14	3	14	7	11	4	12	18	4	19	14	5	14	19	7	5	4	19	
11	12	16	13	19	8	18	1	20	14	12	18	6	20	5	16	6	13	12	3	
9	3	8	7	17	4	14	12	6	17	10	4	2	5	2	3	12	6	11	2	
19	1	9	11	9	6	9	12	14	13	5	14	3	12	12	3	15	1	19	19	
16	8	19	12	17	8	7	16	7	12	20	16	5	9	19	2	4	18	19	14	
On machine	4
14	1	16	4	7	16	16	4	18	15	8	16	10	4	1	2	12	18	7	1	
14	14	13	14	12	18	10	10	10	13	15	10	3	12	19	2	8	9	16	6	
20	5	6	6	19	6	16	15	20	19	13	18	7	16	5	17	6	5	14	20	
8	5	17	2	12	14	12	15	7	10	19	12	4	13	17	5	7	6	6	19	
4	12	19	14	1	2	18	12	19	20	18	11	20	7	9	3	5	10	8	16	
11	15	14	11	11	18	1	14	14	17	14	1	8	19	15	10	17	8	6	12	
5	20	7	4	16	19	10	16	7	6	14	4	16	13	17	2	12	20	6	17	
1	1	11	17	1	9	10	1	13	10	18	13	6	10	9	18	8	6	13	3	
16	9	16	20	2	2	8	18	7	15	19	5	3	15	18	5	10	19	12	4	
19	20	14	2	14	13	8	2	3	18	2	12	15	15	20	20	18	7	15	10	
8	11	9	19	12	20	19	18	3	4	1	10	19	15	1	11	3	16	4	11	
20	5	9	4	17	5	3	3	3	20	18	11	12	16	8	6	13	19	6	11	
1	7	4	20	12	9	1	2	11	13	8	7	6	10	14	19	20	9	13	2	
9	10	16	16	10	11	4	7	5	7	14	17	7	10	15	2	14	3	12	12	
18	11	14	7	6	4	16	20	3	8	6	4	1	7	6	10	3	6	9	17	
16	14	5	7	5	4	20	11	9	14	11	20	18	13	16	13	18	9	12	8	
10	10	1	14	10	17	12	13	5	14	18	5	11	15	1	3	8	5	12	7	
6	8	2	4	9	5	3	13	14	16	3	6	6	8	16	15	12	2	14	8	
14	12	9	15	12	5	19	5	6	20	11	19	16	15	5	8	6	10	2	14	
20	17	6	11	10	20	9	16	4	12	19	16	10	14	8	14	2	10	3	2	
On machine	5
6	7	16	19	3	2	19	9	14	8	15	5	2	20	12	14	2	4	17	5	
13	2	13	16	7	2	8	10	18	9	16	2	13	5	1	6	7	12	17	19	
16	15	8	10	3	17	12	20	19	10	4	17	7	11	2	17	19	18	9	13	
18	14	16	4	9	7	8	13	13	7	8	17	20	3	10	4	12	12	13	20	
4	12	1	5	15	5	19	18	10	20	14	8	17	13	5	1	17	11	6	12	
9	2	5	15	6	12	1	19	15	1	8	16	9	12	6	16	8	11	20	4	
14	6	17	2	16	11	20	13	1	6	11	6	5	13	11	7	7	19	13	12	
14	16	9	5	7	4	5	7	10	17	1	3	13	6	8	9	5	2	9	10	
14	16	2	19	15	8	17	14	18	14	14	11	1	1	4	9	1	7	19	5	
1	7	9	18	18	19	8	5	2	3	3	19	3	18	5	4	6	15	6	11	
11	6	15	19	7	1	4	16	11	17	16	19	6	9	5	6	14	9	17	11	
15	10	16	2	17	10	2	9	15	14	11	12	3	4	5	17	20	18	15	1	
17	6	12	8	4	3	1	6	20	8	10	19	14	8	10	20	10	5	14	1	
4	9	16	1	1	6	8	13	20	5	7	1	12	2	2	1	16	17	13	15	
4	20	17	4	1	19	2	12	16	4	9	13	7	5	13	7	13	6	4	14	
12	19	1	4	15	1	16	18	12	16	13	20	2	17	20	11	20	13	12	10	
3	2	19	5	4	4	6	6	16	2	17	20	19	10	1	1	15	7	16	14	
15	2	17	6	19	3	4	3	1	20	8	16	1	10	19	3	14	15	10	1	
5	12	14	4	9	12	18	8	11	4	11	18	6	20	16	8	18	18	1	17	
14	18	5	12	4	10	3	10	9	7	10	17	4	11	13	6	15	8	10	15	
On machine	6
11	20	8	1	3	19	15	15	16	19	19	20	19	2	5	18	19	5	17	12	
13	18	11	9	2	15	12	5	12	9	15	15	11	16	17	20	17	13	14	19	
19	4	13	9	18	12	14	19	7	19	6	2	11	10	6	14	10	15	8	10	
4	1	2	18	4	10	4	18	8	16	13	3	5	18	8	12	17	7	13	11	
15	12	5	19	18	9	2	19	4	1	20	20	11	7	3	16	1	16	18	8	
4	7	7	12	6	10	9	20	3	1	10	9	3	7	12	16	2	5	14	9	
16	16	6	8	18	7	2	5	10	8	19	18	2	1	18	13	20	6	14	17	
1	5	16	5	3	19	13	16	7	1	9	8	11	20	16	13	8	5	14	4	
20	20	11	3	14	12	16	11	1	8	7	9	14	7	1	13	12	13	2	12	
6	16	12	11	8	14	19	8	18	13	5	9	2	18	10	19	10	15	2	13	
1	3	10	5	6	11	15	2	9	6	9	7	11	8	3	19	4	20	3	1	
3	3	1	17	20	4	11	20	12	18	20	8	6	6	5	16	9	18	7	3	
3	10	19	18	16	12	14	3	5	19	20	19	3	7	15	12	3	17	7	7	
15	13	18	12	18	3	1	4	8	14	1	18	8	5	11	1	19	16	16	16	
6	19	10	7	6	10	7	9	9	17	15	11	4	16	11	8	4	5	6	5	
2	12	17	3	3	12	11	7	15	8	7	13	4	5	20	4	1	2	12	1	
5	15	8	6	2	15	12	13	5	4	20	20	7	12	6	15	5	5	1	20	
12	8	1	7	1	15	15	15	11	12	16	19	12	1	5	8	1	18	5	18	
16	16	19	13	8	15	9	14	16	2	6	14	3	1	11	6	16	7	4	3	
8	5	5	16	4	18	1	18	5	5	2	16	17	1	14	15	12	11	3	3	
On machine	7
15	17	18	6	3	9	1	13	17	7	20	1	5	15	20	20	8	6	11	4	
3	20	7	18	12	3	11	15	3	10	13	19	14	20	1	19	17	17	14	16	
13	1	2	5	17	8	5	14	13	2	4	5	18	16	4	17	10	14	12	4	
6	10	10	13	9	9	10	11	7	13	16	9	10	19	17	10	12	18	19	2	
1	8	16	14	10	7	8	16	6	10	14	19	16	13	1	2	1	10	2	2	
16	6	9	9	19	15	20	12	3	19	4	5	6	5	3	6	12	3	20	12	
5	19	20	7	13	18	13	13	10	14	18	5	9	2	2	15	13	8	20	17	
1	10	2	19	8	1	16	18	19	18	12	5	1	6	20	9	14	12	7	11	
18	17	8	12	15	19	3	12	18	2	17	6	6	11	18	19	6	17	13	1	
7	14	12	18	1	13	12	5	10	9	19	16	3	3	12	14	7	15	16	11	
13	5	7	14	14	6	8	10	16	3	8	8	17	13	11	20	6	2	9	2	
13	8	13	15	20	20	12	8	5	8	20	10	3	1	9	11	2	10	4	3	
18	9	14	3	12	17	11	2	18	3	3	13	19	5	5	17	2	12	10	13	
11	1	16	9	7	10	20	9	1	1	1	15	9	1	19	13	8	13	2	5	
3	14	14	13	9	20	18	1	4	15	16	18	11	6	5	10	5	4	5	17	
12	19	4	6	4	5	10	18	2	13	17	12	12	17	5	11	6	13	9	12	
18	13	12	10	12	18	8	14	9	3	6	15	14	18	14	19	3	12	1	8	
1	8	16	4	14	14	6	10	11	12	2	5	8	2	10	10	15	3	20	4	
20	19	19	18	3	15	9	19	18	17	6	20	13	16	3	5	15	20	3	7	
7	18	5	5	15	6	8	10	11	8	12	9	13	1	2	6	3	10	9	9	
On machine	8
6	10	10	1	18	20	9	2	15	19	5	5	18	9	2	7	10	14	1	9	
8	13	15	20	8	3	5	5	15	19	20	18	14	6	13	9	17	8	7	16	
8	3	8	9	12	10	12	12	9	4	16	12	14	19	14	19	18	2	18	8	
18	19	8	9	15	13	14	12	1	17	1	14	20	3	4	7	14	14	1	12	
17	6	6	18	14	16	1	14	6	19	15	2	12	4	11	3	20	7	15	3	
7	13	3	5	18	17	8	6	11	19	15	18	5	2	7	20	7	1	8	2	
16	16	4	9	2	16	19	11	5	8	10	18	5	1	17	12	19	1	13	3	
15	19	11	11	17	18	18	17	18	14	3	3	13	15	11	17	19	5	12	10	
10	20	16	4	1	1	11	4	13	5	15	17	15	8	20	6	18	16	9	2	
17	20	17	16	8	19	3	15	15	13	8	4	20	19	9	5	15	14	12	12	
6	6	6	5	2	12	20	16	7	14	2	19	6	9	7	18	13	15	15	19	
19	15	5	12	18	6	9	11	9	18	1	5	6	8	2	10	20	6	5	17	
4	11	2	15	17	18	6	12	13	1	20	8	6	14	13	11	1	15	12	4	
17	3	18	19	20	4	10	13	2	9	9	11	6	7	5	18	20	4	7	11	
3	16	10	3	12	12	10	16	19	11	17	16	19	15	3	1	12	20	4	2	
10	15	10	17	15	2	19	13	13	14	9	2	19	20	9	11	10	12	13	20	
18	3	9	12	1	20	19	8	18	9	10	12	7	3	4	9	6	8	4	16	
16	7	7	10	9	5	12	5	7	18	17	2	14	5	12	19	9	9	4	3	
15	12	5	16	2	5	13	8	20	13	3	19	19	17	8	3	14	3	9	9	
3	18	16	7	13	15	2	3	11	5	20	11	14	15	5	5	9	9	19	9	
On machine	9
11	1	17	12	8	15	5	8	1	14	18	18	2	20	4	15	1	7	19	9	
1	18	16	3	19	4	17	4	7	19	20	1	10	20	18	10	2	5	18	14	
11	10	20	12	1	4	18	1	10	3	2	19	13	11	12	4	18	18	18	12	
13	7	6	7	5	10	10	3	10	15	11	16	19	12	2	12	15	10	14	17	
18	10	12	9	2	8	20	2	8	13	9	10	13	18	9	16	13	19	13	11	
7	9	15	19	5	10	10	2	8	14	8	13	15	20	17	6	13	17	19	20	
5	12	20	5	9	18	3	4	17	4	10	11	5	11	16	2	5	13	11	1	
17	17	8	6	4	5	1	15	8	10	18	15	19	5	8	18	1	4	7	2	
10	15	15	3	8	17	20	14	4	18	4	10	13	17	17	3	14	12	20	4	
10	3	5	6	12	11	12	13	20	5	20	14	14	10	14	2	5	3	8	11	
13	15	2	16	13	12	4	14	8	7	1	4	16	20	16	10	3	18	2	1	
10	15	19	17	11	3	16	17	11	1	16	20	12	14	9	20	11	20	17	15	
14	18	2	7	20	18	15	2	17	10	16	11	15	12	16	7	13	16	20	20	
3	15	15	17	18	1	20	18	1	3	4	11	20	11	5	19	17	7	6	11	
8	19	11	2	20	14	3	15	18	7	16	5	3	6	15	20	6	18	5	9	
7	3	13	10	19	11	3	9	7	16	20	8	6	14	3	7	11	3	11	18	
20	18	2	7	1	8	2	18	8	12	10	14	11	2	19	15	6	10	7	16	
3	18	6	18	3	5	4	5	19	2	6	16	6	4	11	8	17	15	9	6	
8	7	20	20	7	19	15	18	18	20	11	1	12	15	4	13	6	5	13	1	
17	2	10	8	5	9	11	9	13	5	16	17	3	6	19	20	14	17	18	1	
On machine	10
17	10	9	11	14	13	6	16	19	3	11	7	19	9	20	6	20	17	14	1	
7	4	11	14	9	7	11	17	17	18	17	10	13	2	3	4	6	7	11	16	
14	1	10	6	16	2	8	19	15	20	20	1	11	14	17	3	20	5	15	12	
3	9	11	17	10	10	7	16	19	16	13	4	4	9	10	15	9	17	9	7	
6	6	12	20	11	5	3	16	10	20	1	8	4	14	3	7	18	12	13	16	
9	10	18	9	4	5	3	13	1	6	1	5	6	3	19	3	17	12	2	11	
6	12	7	2	20	17	20	3	15	10	11	4	5	20	11	6	14	3	1	5	
8	9	14	2	6	19	17	9	4	15	15	13	8	2	14	14	20	10	15	2	
20	7	7	15	9	18	12	16	7	10	3	2	14	10	17	9	7	14	14	3	
5	6	5	12	1	4	2	11	11	2	16	8	18	10	15	2	4	8	17	3	
5	17	18	1	16	13	18	15	11	16	6	1	11	5	15	12	20	3	6	14	
18	19	7	16	4	13	13	16	7	18	13	2	7	14	14	6	13	15	8	12	
4	2	12	14	18	20	4	9	2	16	16	2	19	2	7	19	2	15	2	10	
20	4	5	18	2	4	7	8	14	2	17	3	10	10	10	6	6	3	9	14	
9	9	14	16	16	12	10	20	9	16	13	12	6	2	9	14	4	19	17	11	
17	8	3	8	16	2	10	19	8	14	10	11	7	15	17	7	17	19	6	16	
3	8	16	1	17	8	5	11	16	15	11	16	16	7	19	1	10	8	17	7	
15	9	3	13	4	11	1	12	4	12	8	15	15	3	5	17	6	10	17	20	
11	20	10	3	3	16	17	7	8	14	14	14	8	13	20	20	14	4	13	18	
15	12	20	8	10	5	9	13	12	17	1	14	15	2	3	3	20	8	13	1	
