34	27	2	36	31	20	26	26	46	33	7	49	17	6	47	29	11	49	14	27	
7	8	23	11	43	3	16	2	10	5	41	43	10	43	7	24	13	32	39	23	
38	45	15	14	25	12	33	34	40	45	4	15	1	36	10	41	16	46	49	30	
25	14	21	38	28	4	13	1	9	41	4	16	35	9	49	45	16	17	37	7	
8	34	10	9	44	36	25	44	32	23	5	9	45	37	10	20	41	6	31	32	
24	33	20	20	27	25	42	15	46	48	43	49	2	6	36	35	48	25	22	1	
30	45	48	34	34	11	27	36	17	7	4	9	12	45	3	8	36	14	50	39	
33	7	6	5	35	10	1	33	37	20	15	48	25	36	36	6	29	27	15	42	
49	35	48	47	18	29	23	47	23	42	27	20	23	21	1	24	49	11	47	39	
31	9	11	12	29	8	40	32	49	7	48	49	10	31	13	18	50	50	4	26	
15	9	36	4	37	40	24	13	46	29	50	48	10	41	34	28	15	13	46	11	
23	38	40	44	16	17	36	37	29	45	37	6	14	13	4	44	45	23	21	38	
On machine	3
25	43	9	8	16	16	30	35	50	45	10	48	7	40	41	18	47	35	41	21	
36	8	37	42	19	18	49	31	43	50	45	20	11	49	23	10	18	12	45	33	
12	6	7	40	6	47	37	24	8	2	40	34	29	23	36	44	5	37	41	48	
22	27	16	19	9	13	14	50	35	29	14	12	44	4	17	9	48	11	49	1	
2	44	10	25	29	34	2	31	44	13	2	38	19	34	40	43	18	27	21	20	
37	45	6	18	10	38	40	30	9	48	4	32	26	11	36	2	3	39	43	25	
36	12	6	32	30	23	13	15	30	35	3	47	1	6	47	37	11	46	27	24	
25	6	46	41	3	21	5	18	41	14	30	14	6	23	50	17	31	25	48	6	
1	33	23	50	6	4	13	16	34	28	1	32	11	19	41	21	17	43	21	43	
18	3	44	15	45	6	49	41	43	3	10	38	16	43	49	41	16	18	16	7	
3	50	36	37	9	14	41	45	2	25	28	26	33	15	1	47	20	19	5	23	
16	37	3	45	50	7	46	20	32	20	7	17	45	12	44	46	41	5	15	40	
49	17	38	22	30	42	17	12	24	36	22	24	38	40	17	50	12	16	42	28	
8	35	22	28	39	12	25	40	6	20	6	23	11	50	33	24	47	22	48	38	
47	11	41	43	3	4	46	17	18	6	41	49	21	38	1	2	35	46	27	7	
31	33	42	37	20	18	50	21	21	11	49	46	7	1	8	25	24	39	33	15	
48	19	6	38	12	15	1	48	20	26	38	10	20	8	37	33	37	21	41	36	
13	33	50	44	19	8	3	17	46	5	45	7	8	37	37	24	13	38	35	41	
49	48	18	49	8	15	41	49	31	17	50	38	48	22	13	17	20	17	43	44	
41	26	34	28	34	48	50	46	23	44	37	43	14	7	25	37	22	32	39	50	
On machine	4
36	16	5	35	43	34	39	4	17	15	32	1	12	9	38	3	40	2	34	31	
33	16	41	38	46	25	41	8	2	30	8	40	47	13	35	24	10	17	31	38	
2	34	26	43	18	8	17	1	34	19	47	16	43	26	34	39	23	30	32	36	
33	12	7	49	35	29	10	30	27	42	13	24	3	7	4	32	17	44	48	27	
18	28	31	8	1	21	42	28	2	12	1	1	9	2	45	44	50	40	48	12	
45	5	27	25	24	1	9	37	26	24	29	31	8	29	37	43	50	17	9	14	
16	27	5	46	9	17	27	22	39	3	26	43	29	24	36	44	27	29	11	33	
43	12	44	18	45	34	45	42	43	30	1	46	9	48	20	31	28	11	4	30	
25	20	17	48	3	45	6	25	24	2	28	5	11	30	30	15	36	25	26	4	
29	40	33	13	8	42	24	26	36	34	13	45	42	13	39	16	8	32	7	21	
2	18	48	44	29	10	13	43	10	28	6	34	17	41	26	12	29	17	18	29	
4	36	15	13	2	2	22	35	23	45	27	20	10	20	15	29	45	2	50	31	
11	39	41	11	11	31	4	12	21	22	4	5	2	31	20	24	32	5	19	40	
26	48	7	43	9	18	6	17	20	20	9	44	29	16	46	38	27	18	45	26	
5	9	36	32	31	20	46	44	49	6	38	4	40	16	27	26	3	38	20	22	
6	28	4	41	15	1	37	10	26	29	45	22	3	10	23	8	48	47	25	22	
35	5	21	6	11	25	17	19	10	36	11	11	36	41	38	39	10	2	50	42	
47	6	3	9	12	27	11	25	24	41	46	5	33	33	30	3	38	14	45	40	
9	38	31	47	35	35	17	9	6	26	22	45	6	23	38	4	9	38	30	28	
25	31	50	44	26	6	46	4	40	11	17	4	5	14	23	13	27	4	18	17	
