13	25	42	2	24	50	21	24	6	40	2	6	27	17	4	19	27	13	8	4	
4	28	26	19	41	12	6	38	31	28	21	26	47	40	39	25	17	34	38	24	
40	49	50	46	32	46	41	44	9	2	48	23	31	37	27	17	38	4	28	13	
21	15	47	41	47	22	19	34	33	17	28	35	48	32	32	11	48	6	21	30	
17	9	9	28	39	47	5	38	3	9	16	49	45	47	50	8	43	10	24	44	
On machine	4
12	34	31	8	34	40	7	28	17	42	10	4	18	8	18	32	1	18	12	38	
25	25	30	33	10	4	34	32	24	40	31	14	9	33	39	36	29	39	29	47	
14	11	29	46	7	2	2	19	17	37	34	12	24	37	26	28	20	4	15	3	
43	1	24	26	36	27	3	37	6	27	46	27	22	34	17	46	10	45	12	35	
49	30	12	33	14	41	35	23	40	41	9	13	12	28	1	31	38	16	21	14	
19	20	38	49	3	34	50	35	12	37	35	46	19	17	5	9	41	37	23	44	
28	15	2	29	6	21	35	46	18	45	46	20	34	16	38	20	16	31	24	15	
25	14	26	8	14	34	13	9	21	3	10	8	7	35	18	24	28	16	16	6	
8	8	4	6	44	41	17	19	10	30	22	31	27	8	42	6	47	19	16	25	
4	3	16	7	26	13	47	13	40	27	19	4	19	33	19	37	20	43	49	2	
49	13	28	1	2	1	47	44	6	40	35	22	3	12	50	9	45	27	1	3	
21	4	11	41	6	15	38	48	11	48	12	44	26	18	50	3	49	7	23	3	
30	13	10	26	37	41	41	1	35	48	32	22	6	26	41	44	17	26	27	16	
43	32	34	31	41	8	11	50	44	9	38	18	48	6	33	16	39	18	4	18	
15	6	5	23	43	41	27	26	50	7	40	43	40	4	14	6	27	20	7	1	
7	33	45	50	4	35	34	13	5	14	22	10	12	5	41	1	11	25	26	12	
11	50	46	20	4	38	25	3	43	47	18	4	39	40	3	36	49	29	26	12	
40	5	20	39	32	17	33	39	45	40	15	14	14	10	22	11	44	40	3	11	
41	38	47	27	33	27	24	17	49	2	12	50	12	13	1	10	27	47	43	30	
29	30	6	21	41	23	46	7	32	30	42	45	6	39	30	19	9	17	20	10	
