42	48	40	5	49	16	15	26	27	48	5	40	48	6	26	26	38	19	50	34	
10	7	8	19	50	26	23	47	41	50	15	15	21	9	4	49	17	43	31	48	
42	6	35	17	29	47	14	29	1	11	45	25	34	25	5	15	22	30	13	32	
16	30	34	9	26	16	15	15	17	40	34	41	34	35	11	46	43	7	12	33	
27	23	37	34	15	2	2	28	13	43	28	44	13	5	36	50	31	39	27	32	
44	19	32	14	7	37	22	4	40	47	24	39	26	3	39	10	17	19	21	11	
41	11	36	12	21	49	40	2	15	36	14	49	49	43	32	13	16	19	12	21	
12	3	39	34	19	33	37	23	20	50	41	7	6	45	3	3	25	50	40	32	
7	46	5	43	18	36	48	25	38	22	41	38	35	33	49	3	21	7	1	36	
10	5	8	31	1	12	36	13	19	32	44	34	41	3	29	11	27	40	12	45	
On machine	2
47	28	24	34	9	5	50	49	27	22	39	35	37	8	25	25	13	20	43	23	
27	29	35	25	4	28	6	46	33	47	9	8	28	25	13	30	48	9	23	1	
39	2	10	48	49	1	44	18	26	29	34	9	4	29	27	12	34	40	36	25	
35	14	27	25	28	14	11	21	24	46	6	28	41	8	13	38	32	41	21	14	
17	34	24	2	43	17	10	10	44	21	46	3	14	45	44	11	5	44	11	8	
26	31	33	25	29	49	48	36	22	45	1	11	43	6	14	26	37	25	38	24	
9	5	46	28	24	11	1	25	46	1	8	34	49	18	49	42	7	47	17	36	
31	23	46	26	18	21	42	8	38	38	4	35	15	38	30	15	3	19	13	13	
50	12	46	17	34	22	30	38	11	44	10	28	34	24	22	20	6	18	30	21	
28	37	39	46	45	4	16	43	13	33	35	48	23	11	27	46	21	23	41	26	
35	27	4	25	16	34	48	27	14	35	24	23	17	36	23	33	8	32	23	43	
26	25	50	43	21	8	39	20	23	1	32	31	35	49	45	33	40	21	32	3	
25	26	3	50	39	49	12	49	24	31	6	24	48	9	1	33	43	33	36	26	
48	36	25	32	31	32	13	11	32	35	46	33	38	43	1	11	30	4	26	50	
9	33	25	1	9	21	31	47	50	46	14	11	20	40	9	35	36	43	47	9	
44	9	5	3	10	40	18	22	32	29	6	40	26	11	10	45	49	40	19	50	
47	23	35	10	5	8	12	47	43	34	33	41	9	5	5	12	41	15	13	6	
15	17	31	20	29	41	7	20	42	31	50	37	14	6	30	18	44	46	11	22	
35	5	30	20	2	20	49	44	31	37	46	10	15	44	1	25	16	33	35	11	
17	40	44	3	18	22	20	18	13	31	44	21	10	4	1	37	43	18	43	13	
On machine	3
37	2	42	23	41	50	48	41	35	41	18	13	3	28	7	9	44	39	27	35	
42	22	27	42	12	13	43	22	33	10	25	3	14	25	21	40	34	11	12	44	
23	39	10	9	35	7	31	49	28	16	25	37	46	39	33	24	28	12	24	47	
15	22	8	20	10	5	15	12	27	13	32	7	50	49	24	10	15	3	11	44	
49	24	43	27	46	6	38	18	39	29	48	25	27	48	22	35	2	18	15	50	
16	14	4	22	29	6	23	47	3	24	49	23	47	47	15	4	44	25	40	25	
6	45	23	8	20	11	50	1	43	10	27	39	41	32	6	4	49	30	11	43	
22	28	11	37	9	7	23	19	37	2	50	44	33	18	42	5	37	2	32	1	
33	39	12	17	23	3	23	11	15	6	22	45	5	23	19	13	12	20	22	37	
32	22	40	11	20	8	36	3	20	11	22	23	1	1	4	19	21	31	24	45	
21	35	13	24	49	46	33	18	34	4	4	26	31	34	46	17	29	23	22	23	
20	11	31	10	34	19	35	14	30	30	35	24	43	31	46	26	24	3	46	41	
9	8	45	43	48	8	11	14	30	37	36	50	30	36	37	17	34	15	10	17	
18	37	46	10	19	28	49	18	20	45	23	16	4	30	44	22	42	7	45	12	
43	22	1	21	28	24	26	3	45	12	35	49	33	14	22	44	45	22	6	45	
47	45	17	28	44	34	1	38	50	13	29	40	13	2	27	1	46	27	48	35	
8	34	22	1	19	9	27	17	17	11	2	22	29	33	12	42	16	32	17	5	
19	40	33	7	47	46	26	26	33	47	42	39	41	18	48	10	44	2	47	15	
2	6	26	42	20	47	36	45	19	2	20	12	10	34	23	22	46	25	47	7	
12	14	35	28	6	14	17	20	24	23	22	29	37	17	22	50	34	18	12	28	
On machine	4
13	6	32	4	11	23	44	28	40	39	44	47	24	30	39	8	11	43	13	42	
38	31	41	25	45	38	18	37	13	9	6	44	36	36	2	32	36	18	36	15	
38	9	37	19	11	25	34	10	43	21	25	36	39	21	4	27	50	29	30	15	
11	4	34	36	41	50	44	11	48	27	14	3	25	15	2	42	3	11	39	38	
32	47	46	50	44	33	21	15	36	12	7	3	9	30	33	33	35	8	45	5	
2	43	28	2	15	7	16	5	4	37	44	1	19	39	6	3	15	12	12	9	
48	11	7	30	2	33	43	45	45	15	11	39	30	41	46	27	50	1	28	7	
29	27	21	2	43	42	19	42	23	28	49	40	7	16	18	13	9	41	3	15	
1	25	50	47	45	25	25	36	37	25	24	18	38	27	31	17	18	4	5	3	
20	5	5	8	18	15	5	11	48	46	31	33	19	44	7	50	38	35	7	27	
5	10	6	33	3	29	6	26	37	21	36	42	35	13	7	7	40	44	11	21	
45	40	23	43	23	8	14	30	41	25	6	4	30	50	50	38	9	25	46	6	
5	19	34	14	25	8	2	21	15	24	24	36	25	15	14	48	27	37	23	41	
3	49	17	30	21	4	47	29	14	4	4	3	38	26	47	9	42	42	8	7	
13	3	12	33	37	27	10	23	17	31	38	7	47	8	14	39	23	33	46	37	
29	23	21	22	13	18	4	24	15	50	29	30	47	2	16	35	44	33	3	2	
15	24	32	19	9	35	13	12	1	11	47	39	17	20	23	40	19	19	8	47	
36	14	36	45	42	36	14	22	50	1	2	42	23	49	50	49	2	34	41	13	
41	14	38	32	12	34	40	28	24	20	44	12	10	19	25	33	34	1	50	9	
43	20	9	7	25	38	24	15	35	2	9	1	29	12	23	23	17	33	38	29	
