6	9	4	6	2	6	3	7	5	2	3	1	7	6	1	9	3	8	10	9	
6	3	5	10	1	5	2	5	5	1	3	1	7	8	8	3	8	4	9	3	
3	6	1	8	2	3	4	1	3	6	8	6	3	6	5	6	3	2	7	2	
4	10	9	4	1	1	3	9	2	5	10	4	4	9	3	3	5	6	6	7	
10	9	3	6	10	2	4	6	3	6	7	1	5	1	4	1	8	1	8	10	
3	10	10	10	8	9	4	10	10	6	7	3	7	8	7	6	3	6	9	2	
6	1	3	10	4	1	1	9	2	6	6	7	9	6	1	2	6	3	7	2	
9	10	3	8	9	6	8	8	3	2	4	3	4	3	2	1	9	3	4	8	
4	7	5	4	8	10	7	2	8	5	5	3	8	7	3	6	6	2	5	4	
1	5	1	3	3	5	1	5	3	9	9	5	2	8	1	3	5	3	6	8	
4	3	4	6	4	2	6	9	7	7	5	9	4	7	1	4	1	7	2	2	
9	10	1	2	2	10	1	9	2	9	2	10	7	9	6	4	6	6	7	9	
4	2	9	7	1	4	3	2	7	2	9	8	9	8	1	9	5	8	2	2	
3	9	5	2	5	8	6	1	8	10	2	6	9	3	7	5	9	4	2	3	
1	9	8	1	1	3	3	10	10	6	9	9	2	5	1	4	4	10	5	1	
2	3	1	6	3	5	9	3	1	7	3	7	1	9	7	3	7	2	2	1	
7	6	6	10	4	7	6	10	1	8	3	6	2	3	5	7	10	7	3	10	
10	6	6	4	8	9	4	8	1	6	4	9	4	7	1	8	3	2	6	9	
5	4	2	10	9	5	1	3	10	4	1	8	1	7	1	6	1	6	7	4	
2	1	6	2	2	5	8	7	3	1	5	4	2	3	5	6	8	2	5	5	
9	9	7	3	2	7	5	6	2	9	8	2	1	2	7	7	1	5	3	5	
9	8	7	7	10	8	10	4	5	3	8	5	6	7	3	5	5	3	5	8	
9	2	5	10	6	3	7	10	3	6	10	1	6	1	7	9	9	6	7	1	
2	7	3	2	6	9	1	4	8	1	1	8	5	8	5	10	5	3	5	2	
10	9	5	4	4	5	2	10	5	10	6	7	3	5	9	1	3	7	1	7	
4	7	6	4	10	5	1	6	10	10	4	9	7	1	2	2	3	6	9	4	
9	9	4	5	4	2	2	8	3	2	5	5	2	3	7	8	8	1	6	4	
8	9	9	3	5	1	1	4	4	3	10	7	10	8	10	7	2	8	4	1	
5	10	5	6	8	1	10	8	7	2	8	8	2	1	8	7	8	2	5	10	
3	2	3	8	6	9	2	9	8	6	10	5	9	5	1	5	6	8	2	8	
4	6	5	8	4	7	1	5	2	3	3	7	4	3	5	1	7	7	7	8	
2	2	1	4	7	2	6	6	8	9	2	3	6	4	2	2	10	4	5	2	
9	10	6	5	8	7	7	9	6	3	10	8	8	2	2	5	6	8	9	5	
7	8	2	7	1	3	2	4	6	6	5	8	4	2	4	10	1	5	3	2	
1	6	9	4	3	7	9	6	10	9	2	6	2	2	6	8	7	6	5	5	
3	4	9	8	5	5	3	2	9	3	8	5	4	1	7	3	5	10	7	10	
7	9	4	5	4	1	3	3	2	5	10	9	1	8	2	8	2	3	4	8	
3	1	3	10	4	1	10	9	8	1	6	1	8	3	2	6	8	1	4	6	
7	9	4	2	2	6	9	4	2	2	6	6	1	4	8	5	5	1	7	6	
3	10	5	9	7	5	4	6	3	8	4	7	9	3	1	2	1	9	6	4	
6	4	2	6	2	8	10	6	7	1	3	8	4	10	1	4	6	4	3	5	
2	8	6	10	8	2	4	9	7	4	4	10	2	10	4	1	4	10	6	5	
3	4	8	7	2	7	10	5	2	5	1	10	8	6	10	10	4	7	10	1	
8	10	8	1	10	7	4	5	7	3	6	3	4	2	5	7	5	8	3	6	
4	5	7	6	4	6	10	3	7	1	7	4	4	4	4	5	1	10	10	2	
2	8	5	8	5	1	3	2	1	9	2	10	10	5	8	3	2	9	7	8	
6	7	2	9	10	4	1	1	5	9	8	6	9	10	8	8	7	10	2	3	
9	8	2	4	6	10	10	1	10	6	4	3	3	7	10	10	10	10	1	9	
4	7	2	1	6	8	3	8	5	10	2	2	7	9	2	4	3	3	6	3	
8	9	5	1	8	6	7	7	10	1	9	8	6	1	4	3	6	3	4	4	
10	5	6	7	7	4	2	9	7	6	5	6	7	10	9	7	4	9	5	5	
2	9	2	4	4	8	2	4	1	7	2	6	9	1	5	10	8	8	1	10	
10	6	7	2	10	2	9	1	1	7	1	10	3	7	10	1	9	9	6	7	
9	3	10	2	3	3	4	5	10	2	10	8	8	7	9	2	7	10	3	3	
10	1	10	8	6	2	8	2	7	1	9	6	5	2	3	7	8	5	6	8	
3	6	9	6	4	7	1	6	10	6	6	8	7	4	1	3	2	2	2	7	
4	5	4	7	8	1	5	1	10	10	1	1	8	1	5	2	6	1	10	2	
3	6	9	8	10	5	7	10	8	9	1	7	6	1	4	8	4	3	7	2	
5	8	3	8	4	7	1	9	4	6	1	4	5	7	2	8	4	3	6	5	
9	10	4	6	4	8	5	9	1	5	10	5	4	3	1	4	9	10	3	7	
8	2	6	10	1	5	1	6	3	7	2	9	8	3	8	5	5	3	5	8	
7	8	10	8	8	4	8	1	9	7	5	6	2	7	8	6	4	9	3	5	
8	5	10	8	2	3	9	2	8	5	9	9	2	8	10	3	7	2	8	2	
8	7	8	6	3	2	10	8	7	2	3	7	7	10	1	1	8	9	9	3	
10	7	8	8	8	4	8	6	5	1	10	4	8	6	1	1	6	7	4	2	
5	7	10	2	8	1	3	7	4	1	10	8	4	6	1	5	5	8	3	5	
2	1	5	7	2	3	3	5	2	3	6	9	1	5	1	10	10	7	3	3	
8	9	8	3	7	7	6	3	1	2	7	10	9	9	3	3	1	6	5	2	
1	10	8	7	8	4	6	8	7	9	8	10	7	1	9	5	8	2	9	6	
4	9	9	1	4	9	5	9	3	5	3	2	9	4	10	5	3	3	7	6	
3	2	10	2	3	3	8	4	6	10	4	6	6	4	4	3	1	6	6	7	
6	3	3	6	5	9	4	4	10	8	7	3	3	3	8	10	10	2	8	7	
5	9	1	3	4	10	4	6	9	5	10	6	9	10	8	10	5	5	4	3	
5	9	7	8	4	8	10	2	9	4	6	6	5	5	10	5	5	6	2	10	
9	5	10	2	4	8	1	7	1	7	2	9	2	9	3	1	10	2	5	9	
1	10	2	6	5	7	7	1	3	4	9	7	5	1	6	8	5	3	8	4	
4	6	10	2	8	3	4	10	9	8	4	9	4	6	8	9	7	6	6	8	
2	8	10	1	1	3	5	6	7	4	6	4	4	6	7	1	8	6	1	3	
7	9	9	3	1	4	9	3	5	7	1	6	1	6	7	6	2	10	4	6	
5	5	10	4	2	8	6	5	10	9	4	10	4	6	1	9	7	5	6	7	
8	7	1	6	8	5	8	10	2	10	5	6	8	7	2	2	2	10	6	10	
10	6	6	6	1	2	7	6	7	10	6	7	8	6	5	4	7	2	2	3	
7	4	9	2	7	10	3	1	10	4	3	7	8	7	10	4	9	6	9	2	
9	7	6	4	1	2	8	8	5	2	6	2	9	8	6	9	1	3	8	8	
1	9	4	6	5	3	2	10	6	5	5	8	6	6	2	2	6	5	2	8	
4	10	8	1	7	5	3	1	5	5	5	9	9	10	9	1	6	2	7	1	
10	10	3	8	2	4	4	6	8	10	1	2	8	10	1	1	4	4	5	5	
8	9	8	9	4	3	9	3	6	1	3	5	9	7	9	7	5	9	3	8	
3	7	4	4	6	10	4	7	8	6	3	6	3	10	6	4	7	9	3	10	
10	1	9	4	2	3	3	9	8	4	4	8	1	4	8	8	6	1	3	7	
3	8	7	6	2	4	10	10	9	4	7	7	3	5	8	10	7	1	1	4	
5	8	7	3	8	1	6	1	9	5	9	7	1	10	7	5	1	10	5	7	
4	8	2	4	10	10	10	5	6	8	9	6	8	10	1	2	6	7	2	5	
3	9	1	6	3	1	6	8	6	10	7	10	10	6	4	10	2	2	2	7	
5	5	1	1	10	7	8	1	4	10	8	3	6	6	1	5	1	6	3	2	
8	9	9	5	5	3	10	9	8	10	4	9	8	6	5	10	7	10	9	1	
3	5	10	4	1	9	10	10	7	2	3	9	5	5	10	9	7	2	7	3	
8	10	3	1	2	2	3	5	9	8	1	6	3	4	4	8	6	1	7	10	
6	8	10	2	5	1	10	1	1	8	9	8	2	2	8	4	10	5	1	1	
1	5	4	1	6	6	6	9	1	1	8	3	9	1	9	1	7	6	2	3	
8	3	3	8	2	9	5	7	1	2	8	10	9	6	5	8	7	10	8	6	
7	2	5	7	2	10	5	6	2	9	10	7	6	9	4	4	5	8	1	4	
9	5	7	3	6	4	3	4	6	7	6	6	8	2	5	8	9	6	2	1	
10	7	9	1	7	5	6	1	8	10	1	9	2	9	1	6	8	2	5	4	
9	2	10	7	2	10	3	8	2	10	10	6	1	8	6	9	5	3	1	5	
7	2	3	9	5	1	4	5	1	7	7	4	1	2	5	10	2	3	2	9	
6	2	8	7	4	7	9	1	3	8	6	7	8	10	10	1	8	8	10	9	
10	6	3	1	10	4	4	3	9	6	3	4	6	5	9	10	1	1	10	7	
10	1	1	3	3	2	5	5	5	5	10	8	1	4	4	3	3	2	8	4	
5	6	2	7	1	2	2	3	4	1	6	2	8	7	6	3	1	1	6	10	
7	6	9	1	10	4	9	7	10	9	5	9	6	8	7	7	10	4	5	6	
3	2	5	2	3	3	1	3	7	3	4	10	10	4	5	4	2	7	6	9	
7	10	1	2	2	5	1	9	3	10	8	2	9	5	7	9	1	3	7	3	
6	1	9	7	3	9	1	8	8	7	10	10	5	4	1	1	7	1	7	5	
4	1	1	9	7	5	8	3	1	2	10	1	7	6	10	7	6	6	8	3	
2	3	2	7	10	4	6	7	3	5	3	5	3	2	8	7	7	5	1	6	
5	10	1	6	7	9	4	10	7	3	6	3	4	8	4	7	4	9	9	8	
6	9	8	1	2	5	1	4	3	2	9	4	3	2	9	2	9	3	1	10	
5	9	10	8	8	7	3	9	4	10	4	5	10	7	7	1	2	3	2	6	
7	10	10	3	8	8	9	2	8	6	8	9	2	3	9	8	8	9	6	9	
2	2	9	7	9	10	2	6	6	2	7	6	4	8	2	1	3	1	5	7	
7	5	9	10	4	5	1	8	7	1	5	4	6	4	6	10	7	5	5	8	
5	7	8	7	5	1	3	5	2	6	3	1	2	10	7	5	6	8	9	8	
6	2	7	6	7	2	7	10	1	1	5	10	7	2	4	9	6	10	1	7	
5	5	9	8	1	7	1	7	4	8	10	5	3	4	4	6	5	3	10	7	
6	9	6	10	10	8	10	9	1	10	2	9	10	1	3	5	4	9	9	7	
2	10	10	5	10	2	1	6	3	10	2	7	6	3	4	5	1	10	7	7	
4	4	4	5	5	4	9	9	2	5	10	7	1	8	3	9	5	9	5	9	
1	6	8	9	7	9	1	9	1	4	9	5	1	9	1	9	6	7	2	2	
8	6	1	3	10	5	2	5	9	8	8	6	3	4	1	6	8	7	10	1	
7	5	4	7	5	3	7	9	9	10	3	3	10	7	10	9	5	4	6	5	
9	10	3	1	6	8	9	10	5	2	1	3	1	5	5	7	3	9	8	5	
10	10	9	6	4	8	10	3	6	2	2	1	1	4	2	3	6	3	1	2	
4	2	7	6	1	10	3	3	1	3	10	4	9	2	10	5	8	1	4	8	
5	4	5	10	1	3	2	4	4	3	4	4	2	3	7	10	9	1	7	10	
5	1	5	10	6	9	10	6	9	5	2	8	6	6	7	4	5	5	6	7	
6	5	10	2	9	3	6	6	3	6	6	10	10	2	4	4	2	2	10	3	
6	10	9	3	9	7	10	6	10	5	7	6	2	9	1	8	9	7	10	6	
7	1	10	2	6	3	4	4	6	9	1	10	6	5	4	9	4	3	3	1	
2	9	3	4	7	10	8	2	3	5	5	5	7	10	5	1	9	2	4	3	
4	1	4	5	6	7	7	6	8	1	1	5	1	8	2	10	3	7	6	5	
9	4	9	2	10	4	2	9	4	1	4	9	2	2	10	2	7	1	2	10	
10	7	8	4	8	2	2	3	6	9	9	1	6	2	2	2	5	9	6	4	
9	9	10	5	5	5	7	2	8	2	6	1	9	4	7	8	10	6	3	10	
9	5	2	7	4	10	4	6	4	2	5	2	5	4	1	7	5	10	3	1	
6	8	6	5	5	7	9	7	7	5	1	7	10	7	4	4	1	5	4	2	
9	7	1	1	10	5	2	10	4	8	1	6	2	10	4	8	1	8	8	4	
3	1	7	7	9	8	6	8	6	8	7	5	5	3	7	4	8	6	10	10	
3	10	6	8	6	8	7	1	3	6	3	4	3	3	6	10	7	8	8	7	
3	2	10	9	4	7	3	1	4	5	7	10	8	10	2	2	10	10	2	2	
3	5	4	9	9	9	7	8	6	9	2	7	8	6	9	8	8	6	5	5	
4	3	5	6	1	8	4	3	4	1	8	3	2	2	6	8	9	4	4	6	
1	6	3	8	4	5	7	2	10	1	7	2	6	9	6	10	5	1	3	1	
5	2	9	4	4	9	4	9	3	2	7	5	2	4	4	5	3	5	8	5	
8	3	2	9	3	3	8	10	4	3	5	5	10	4	1	3	7	9	8	2	
10	2	5	6	5	4	2	4	5	5	3	1	10	9	3	6	7	5	5	10	
5	9	8	6	5	4	3	2	5	5	1	7	4	1	3	10	3	9	1	4	
1	4	9	10	7	3	6	10	2	10	3	2	10	4	7	8	6	8	8	5	
7	6	4	10	1	4	6	1	8	9	6	1	4	5	8	8	9	8	10	3	
5	6	2	10	3	9	1	4	5	2	7	5	10	3	7	6	5	4	10	9	
5	2	6	2	6	5	9	8	3	5	4	8	4	10	4	3	3	7	3	10	
1	3	10	6	2	8	10	7	6	7	2	7	4	2	1	5	9	1	8	4	
5	5	4	1	10	5	10	9	2	7	10	2	1	3	6	9	1	2	9	4	
7	2	3	5	1	10	5	4	9	2	8	9	1	9	9	7	6	4	7	6	
8	10	4	3	6	5	8	8	7	9	7	6	7	5	1	4	5	8	5	6	
6	6	2	10	6	6	5	2	7	4	4	6	6	5	1	9	7	4	2	10	
7	1	4	3	1	6	7	7	4	10	2	9	4	2	10	7	8	3	9	8	
9	3	1	1	1	2	2	3	3	9	6	2	10	5	8	9	1	10	3	7	
2	2	6	6	9	10	9	6	10	10	2	5	1	2	4	7	6	4	4	3	
3	1	1	8	6	4	9	6	1	4	5	7	2	7	4	7	3	1	2	10	
4	10	8	3	10	5	10	10	1	2	7	8	6	8	4	3	5	3	2	2	
8	10	2	7	8	7	3	7	10	5	5	4	2	1	2	10	4	5	8	7	
6	5	2	10	3	1	8	7	7	5	9	2	6	6	6	4	8	7	3	8	
8	10	9	4	7	7	3	6	5	6	2	4	9	2	2	3	10	8	5	2	
2	10	8	5	9	9	9	8	3	9	1	10	8	10	8	3	5	1	5	4	
8	5	7	6	10	6	7	9	3	3	7	5	1	8	9	3	8	4	1	9	
4	8	10	10	9	6	5	9	4	6	10	10	5	5	10	4	2	8	8	10	
8	1	10	2	3	2	9	7	2	5	9	1	3	9	10	7	5	8	1	6	
9	4	7	4	2	2	7	2	1	8	6	9	8	1	10	9	2	6	1	9	
1	5	8	10	8	7	4	3	2	4	6	4	8	5	5	6	4	3	5	4	
9	1	7	9	2	4	1	8	8	3	6	7	4	8	1	10	5	3	7	1	
7	8	5	1	1	8	9	2	6	8	7	8	2	2	2	8	6	3	5	7	
2	4	4	3	4	4	8	9	2	8	5	5	6	7	1	3	1	5	4	4	
5	2	9	2	3	4	10	3	6	2	10	3	10	10	3	1	8	3	9	7	
5	5	9	10	7	9	2	10	10	1	8	2	3	9	6	7	5	10	7	2	
2	7	4	6	10	2	8	6	10	6	1	4	4	2	5	6	7	10	2	1	
5	2	1	10	10	4	1	3	8	9	7	7	7	5	10	3	9	8	10	10	
9	1	7	5	2	8	6	2	2	4	1	6	8	8	2	1	10	10	6	3	
6	6	7	2	2	10	3	2	5	7	2	8	9	5	7	10	4	2	1	7	
4	6	5	1	9	2	4	5	1	8	6	3	3	10	2	9	6	1	10	10	
7	5	10	3	2	4	4	7	1	9	4	3	6	2	6	6	1	9	9	4	
10	9	9	10	7	8	3	4	2	7	3	1	5	10	4	9	7	7	5	10	
9	6	8	3	10	5	6	3	4	9	10	2	5	6	10	10	5	10	6	2	
5	3	4	3	3	5	6	6	8	5	6	3	2	8	9	7	3	7	9	6	
7	8	10	7	2	8	10	4	10	3	4	7	10	4	10	2	8	7	8	2	
1	5	6	2	1	10	2	8	7	1	1	5	8	7	1	1	1	1	7	10	
4	10	10	2	8	8	2	3	4	6	10	9	5	8	4	9	7	1	4	6	
10	6	8	1	3	6	2	10	9	4	2	5	1	2	2	6	8	4	1	2	
5	8	9	7	4	7	10	1	9	10	5	9	1	1	6	5	1	2	6	9	
4	4	9	9	10	6	5	7	10	4	9	8	6	10	2	2	4	3	9	8	
7	3	2	1	10	9	5	5	10	6	1	3	6	4	1	1	9	1	9	3	
6	6	6	8	3	7	2	7	8	6	7	8	3	3	6	4	9	3	6	2	
6	5	8	2	6	3	7	5	6	8	3	9	6	5	4	6	4	9	9	2	
2	5	5	1	7	7	1	4	7	2	8	6	3	8	9	7	9	2	7	1	
10	9	9	2	7	2	3	6	2	1	2	3	7	8	6	3	1	8	8	5	
6	4	6	5	2	9	7	10	9	4	8	1	3	1	6	4	6	6	9	10	
4	3	5	10	1	3	2	8	6	7	2	8	8	10	6	1	8	1	3	1	
4	1	7	5	8	8	1	6	1	6	6	4	10	1	9	3	8	8	8	8	
5	8	9	9	4	5	10	3	7	8	5	8	7	4	10	6	9	6	4	10	
4	8	8	9	4	1	1	10	3	3	8	9	7	10	2	2	5	6	3	3	
3	7	10	6	6	4	4	1	4	2	2	10	9	8	5	8	6	9	3	9	
6	9	1	1	1	1	9	7	5	10	8	10	3	6	10	3	3	8	10	6	
6	7	2	10	7	1	10	7	2	8	4	5	9	7	10	9	3	4	5	10	
4	10	3	10	1	8	10	10	2	6	8	8	3	3	3	2	1	1	8	7	
10	4	6	6	1	8	8	7	1	5	1	5	10	1	3	8	1	10	7	5	
10	4	10	9	6	4	7	10	4	3	10	2	10	4	6	9	7	6	3	5	
5	9	3	2	3	7	9	6	10	7	10	3	2	8	9	7	9	9	10	8	
9	6	10	6	8	1	5	1	5	2	7	9	4	3	2	7	5	5	9	6	
8	2	3	10	2	6	10	6	10	6	3	6	3	5	6	7	8	7	1	6	
5	3	10	9	5	6	10	2	2	9	2	9	7	5	10	8	10	9	4	2	
10	8	5	1	5	7	3	5	4	2	3	8	1	10	8	1	8	5	4	8	
8	8	5	8	8	1	2	6	8	3	4	1	5	8	10	5	2	4	2	6	
9	10	2	2	3	2	1	3	5	10	9	9	9	4	8	3	4	7	8	1	
3	9	4	8	7	7	7	5	9	3	2	7	10	3	4	3	10	4	10	2	
3	8	7	1	5	10	2	7	7	6	3	7	6	8	10	5	6	10	3	10	
10	2	1	6	3	4	8	5	9	3	10	10	6	3	1	8	7	9	10	2	
1	3	3	3	1	1	5	9	5	8	2	1	1	8	3	10	2	3	3	5	
2	5	6	5	2	5	10	10	6	1	2	8	8	7	9	5	4	1	2	5	
1	10	9	5	8	7	2	8	2	1	3	5	5	1	10	3	3	3	10	8	
10	7	6	7	4	5	10	5	9	1	7	7	6	10	3	2	6	2	6	4	
3	2	4	7	2	8	2	8	10	6	6	1	3	5	3	3	10	4	6	5	
10	4	1	9	2	3	4	1	10	10	9	8	7	10	9	9	8	7	1	4	
4	2	1	3	6	4	6	10	3	5	1	7	2	4	1	9	5	7	5	1	
10	1	3	3	6	6	3	5	6	9	2	1	9	5	3	7	9	4	8	4	
5	6	10	5	2	8	5	5	10	2	5	8	8	8	2	10	1	3	9	7	
8	5	8	5	5	4	1	1	6	8	7	7	2	8	4	7	4	8	2	6	
10	1	10	3	6	1	8	5	5	7	7	9	2	4	3	2	6	10	1	1	
9	3	7	7	10	4	10	9	6	3	8	4	3	9	6	6	9	1	4	3	
4	10	2	8	2	6	4	1	5	1	7	9	9	3	8	5	2	3	6	6	
3	5	10	5	3	4	6	9	6	8	5	10	6	9	5	2	9	6	6	6	
4	6	3	1	1	5	9	3	5	6	6	2	3	4	1	8	8	6	9	7	
4	9	8	4	7	2	4	8	3	2	9	5	7	2	2	3	5	5	8	9	
7	4	6	2	2	10	1	5	9	4	2	6	10	3	3	9	10	6	6	1	
8	1	2	10	9	4	6	7	9	10	7	7	2	2	10	3	9	8	3	10	
8	8	3	9	7	3	4	3	2	2	5	9	7	5	5	5	3	7	7	2	
3	10	1	5	10	10	2	9	10	6	10	5	7	3	6	8	10	6	8	4	
3	9	2	10	1	3	8	6	3	5	2	8	4	4	8	1	4	5	4	6	
2	8	10	9	7	5	3	4	10	8	2	2	1	8	8	7	4	2	6	7	
5	2	6	8	5	1	9	9	4	9	2	5	7	8	1	6	3	10	10	7	
6	2	3	7	8	4	9	9	10	8	7	3	2	9	1	3	2	10	7	10	
4	9	6	3	1	7	7	8	7	4	7	1	8	8	9	8	1	4	1	2	

Stepup times between Families, where [f][f] represents initial setup time
On machine	1
24	42	45	26	34	40	12	21	17	46	38	38	37	27	17	16	3	16	25	24	11	17	40	32	8	41	2	23	8	34	11	1	16	12	46	32	21	32	22	10	
42	20	21	27	28	19	10	15	33	34	41	8	19	22	49	4	6	11	12	34	21	39	4	22	26	17	35	1	23	46	33	11	44	21	7	25	39	33	2	8	
11	30	27	10	44	32	6	28	1	25	31	21	29	31	3	15	44	19	29	31	5	21	18	9	37	19	23	32	24	32	13	49	34	22	38	40	9	48	49	49	
16	24	47	34	26	16	23	28	7	41	36	34	24	22	30	8	1	23	13	48	44	12	37	26	18	16	21	12	33	48	6	13	11	38	26	5	1	19	40	3	
11	12	13	22	4	50	47	11	39	38	11	23	41	27	1	21	17	49	4	37	25	29	9	11	30	40	22	2	22	41	44	34	50	17	23	21	19	36	29	2	
40	3	18	21	33	43	40	4	36	25	41	8	33	14	11	37	5	8	27	36	3	24	36	13	40	19	46	25	1	48	29	13	30	21	9	39	20	45	1	8	
17	41	35	17	1	34	13	47	5	15	20	5	15	50	25	13	1	16	35	11	49	9	26	10	1	11	4	21	5	11	10	29	7	36	27	39	48	10	10	17	
18	19	12	35	14	26	36	42	24	35	42	31	1	22	47	25	5	42	4	46	33	27	4	50	40	5	8	46	13	22	26	49	2	21	24	6	9	32	1	19	
30	40	28	13	27	26	13	38	24	49	2	25	30	35	46	2	30	17	11	14	38	37	9	1	34	14	22	26	12	21	34	37	34	23	50	27	35	36	38	27	
12	14	18	16	26	50	32	11	36	16	50	11	47	47	8	26	27	47	34	21	7	40	25	44	16	43	42	11	25	39	32	23	45	36	21	27	5	12	15	41	
14	17	47	41	39	24	30	8	3	43	15	49	45	40	26	12	12	9	19	17	44	48	34	48	47	27	4	17	4	36	27	32	43	12	23	26	48	19	43	50	
28	32	34	32	30	30	35	8	9	28	20	15	25	16	27	34	20	5	9	24	31	10	14	30	21	34	5	49	44	35	30	3	27	19	2	28	6	9	25	15	
49	39	29	40	25	37	5	35	42	9	19	3	44	13	15	26	48	5	20	44	32	25	46	31	26	14	26	6	16	38	17	35	8	16	46	24	36	10	41	43	
4	24	13	8	8	14	46	24	29	36	36	44	6	4	29	18	7	4	40	4	9	11	8	29	35	25	30	35	50	45	2	30	25	20	15	26	36	22	35	16	
20	48	19	32	46	6	28	43	50	15	8	23	20	3	42	47	12	41	1	1	17	24	34	20	19	28	11	41	34	22	24	5	15	37	27	20	17	27	18	37	
26	48	39	50	17	7	6	33	26	46	21	4	36	2	44	32	44	34	32	5	40	21	30	13	45	19	14	24	5	34	3	28	42	42	16	16	10	28	30	33	
19	43	18	8	12	10	33	1	3	1	1	34	45	2	50	44	41	37	46	2	31	3	34	43	38	47	39	38	25	43	27	41	49	45	15	5	3	34	31	49	
46	13	41	44	29	3	6	30	26	23	17	2	23	33	37	26	10	16	16	50	42	19	18	49	11	40	8	41	17	37	14	43	29	29	13	16	40	21	21	40	
4	34	31	33	23	31	35	19	24	47	50	29	12	49	3	33	41	36	10	8	2	35	33	31	10	14	13	28	30	43	22	8	33	1	4	37	48	26	27	30	
15	25	9	38	3	12	43	35	22	18	26	31	23	5	19	13	34	12	41	29	36	46	5	30	11	29	15	38	14	41	9	15	37	46	49	25	23	35	10	10	
28	46	7	18	33	15	33	5	50	33	18	28	33	15	19	23	20	11	3	28	45	36	2	46	32	9	28	17	48	14	41	30	17	33	13	9	24	20	44	17	
8	18	17	3	49	25	32	49	43	36	3	27	28	48	11	29	11	41	9	38	39	18	13	1	34	20	2	8	2	1	50	16	46	43	28	46	30	45	5	4	
23	27	9	41	10	3	12	50	3	39	41	48	14	10	32	23	11	36	9	37	31	15	45	10	22	31	36	31	12	13	39	14	29	21	13	40	37	34	13	30	
46	28	24	22	23	25	37	2	32	20	29	14	43	5	2	26	45	7	50	50	30	8	18	25	10	8	16	12	27	33	2	35	40	22	46	32	5	6	39	20	
36	31	3	43	5	27	2	25	14	20	10	42	26	38	5	46	44	35	47	5	16	47	39	32	26	6	19	17	33	18	14	29	13	6	35	25	40	38	41	31	
