7	39	37	94	88	63	52	23	7	29	72	78	98	2	65	21	33	56	27	44	
7	52	89	49	33	21	90	36	31	87	92	29	47	74	11	88	61	28	36	48	
9	40	47	24	67	52	29	98	76	34	50	28	99	18	54	67	31	39	66	14	
64	27	38	16	60	76	88	10	75	73	7	83	13	44	74	84	19	1	91	57	
80	46	55	65	6	40	90	11	71	23	22	53	57	2	77	26	90	73	20	62	
7	54	23	89	95	37	57	65	63	83	22	7	77	17	96	52	85	35	14	91	
38	51	48	70	45	26	59	38	59	53	95	43	32	11	58	68	12	47	42	31	
On machine	4
97	23	83	96	45	72	95	47	58	97	26	63	23	68	38	9	60	28	86	37	
1	72	68	35	83	32	5	60	27	34	40	35	19	94	51	79	42	97	45	66	
72	39	14	56	66	15	89	100	63	89	47	83	63	86	37	83	23	22	11	49	
21	54	98	89	85	78	91	89	36	14	73	45	3	89	86	74	84	35	36	2	
41	67	82	43	69	47	96	86	76	31	14	57	81	67	37	96	81	49	54	61	
5	10	81	15	92	60	1	92	72	99	17	97	78	76	18	57	52	75	46	68	
94	28	64	15	75	29	45	81	21	54	47	8	75	36	35	92	38	74	40	27	
2	17	2	54	83	7	41	42	27	22	90	47	26	98	71	61	47	96	13	28	
12	96	25	81	82	78	8	57	33	8	4	38	59	24	4	68	63	100	13	86	
19	73	70	24	11	71	24	40	90	89	71	76	91	57	33	5	36	19	40	42	
70	19	78	90	38	92	35	28	18	46	91	52	30	10	60	66	53	65	6	35	
3	94	81	57	89	100	35	16	67	7	11	38	96	14	69	22	15	25	79	73	
77	51	83	77	42	47	42	23	53	10	16	42	66	64	12	28	66	41	15	85	
10	90	33	62	59	80	72	47	6	23	19	8	94	38	13	4	47	66	62	75	
33	84	73	27	72	84	36	1	43	76	77	29	46	84	25	85	32	23	30	53	
44	54	13	20	92	75	96	54	47	13	40	55	84	18	50	64	88	5	93	11	
66	81	76	67	1	65	72	72	82	62	76	35	36	86	19	94	48	50	65	83	
28	34	66	55	19	56	40	33	62	74	91	19	82	20	89	64	81	13	34	74	
41	97	30	26	3	83	66	2	36	63	41	58	82	39	30	58	84	22	52	91	
55	41	13	76	28	33	12	87	2	72	3	40	34	48	96	69	7	9	86	39	
