2	2	9	1	1	1	8	4	8	8	2	5	4	6	1	6	4	2	9	5	4	9	9	5	4	9	10	9	9	8	10	10	1	10	5	9	8	7	2	2	
6	3	10	3	5	9	10	6	8	2	3	8	10	6	5	4	7	8	3	1	8	2	8	1	5	9	10	3	10	2	6	9	4	10	4	10	1	6	3	7	
3	8	9	5	9	8	5	5	1	8	5	4	2	4	3	3	8	7	3	4	8	4	6	4	5	3	7	1	3	8	1	8	6	8	3	7	1	5	8	8	
6	3	10	5	1	1	5	1	1	6	1	9	1	3	1	8	10	9	4	10	4	9	3	6	9	5	3	2	5	5	4	9	2	1	8	1	8	7	2	6	
4	4	5	5	7	5	9	6	1	6	10	6	8	2	1	10	10	4	8	6	8	7	7	7	5	1	4	3	4	2	5	4	6	6	10	4	2	1	8	7	
1	3	9	3	8	8	1	9	4	9	2	10	4	3	2	3	3	5	10	6	1	6	4	2	10	8	9	10	9	7	9	1	4	4	9	10	1	10	9	7	
3	9	9	7	5	8	3	8	5	2	10	4	8	9	8	9	8	6	7	2	10	9	2	7	5	2	4	9	1	3	1	1	1	4	4	9	2	6	6	9	
10	1	7	5	6	6	3	4	1	6	6	10	9	5	2	3	3	7	1	3	9	3	2	1	2	10	7	8	1	6	10	4	1	3	5	4	3	10	3	6	
2	8	8	9	10	7	5	9	6	1	7	7	2	7	7	6	5	3	4	1	8	4	9	1	1	5	7	7	7	9	5	4	1	4	10	10	2	5	7	8	
1	7	2	1	2	7	6	6	8	8	10	10	7	1	1	5	4	7	3	3	9	8	9	3	5	8	10	4	1	1	1	7	10	7	8	4	7	1	3	4	
6	1	1	2	9	7	5	2	6	10	1	1	7	1	6	1	7	1	6	2	2	3	7	2	4	2	5	8	4	5	7	7	4	7	10	1	2	7	9	5	
9	1	10	6	3	2	10	1	5	1	7	10	10	5	7	3	4	10	10	2	4	9	6	6	3	4	5	7	5	1	4	7	4	10	6	5	1	9	5	2	
6	4	9	1	4	6	2	7	7	2	2	2	2	1	8	2	7	7	8	3	3	2	2	1	8	6	3	6	10	4	10	9	9	10	9	5	2	4	3	2	
5	8	1	7	4	7	8	1	10	10	8	6	4	2	9	10	10	9	8	6	10	3	5	3	2	9	9	6	2	1	5	3	4	8	3	2	9	9	8	10	
4	9	1	4	3	3	10	10	2	3	8	3	8	1	6	7	1	1	7	3	8	7	7	3	2	8	8	10	10	3	7	5	9	3	2	3	5	3	5	4	
8	10	7	6	3	10	2	10	1	2	2	7	2	2	6	9	9	10	8	10	1	6	3	10	7	7	1	4	8	10	1	8	5	3	7	1	2	7	5	3	
1	8	4	3	2	4	3	2	9	5	10	2	3	6	4	10	7	7	4	9	5	10	8	1	2	10	2	3	1	9	3	1	3	1	5	10	8	5	9	3	
9	7	5	9	2	3	3	8	2	4	6	5	7	7	2	1	6	6	2	7	8	2	7	8	2	6	10	8	2	2	3	7	8	2	1	10	9	1	8	4	
1	10	1	1	4	10	4	9	5	10	2	5	9	6	7	3	7	7	5	7	2	7	5	10	9	1	4	8	3	8	1	2	8	3	1	4	3	3	2	4	
5	6	3	8	6	6	10	9	7	7	8	4	5	10	1	5	4	10	9	9	6	2	9	3	10	9	10	1	9	4	6	10	2	4	1	10	9	9	2	5	
6	9	2	3	4	7	5	7	1	2	4	9	1	1	7	3	7	8	1	10	4	5	7	5	4	4	10	8	7	7	3	8	8	10	6	9	2	8	4	5	
5	2	3	8	2	10	8	1	2	8	9	4	8	10	2	6	5	8	2	8	9	1	2	9	2	1	6	9	3	5	9	4	3	10	5	6	6	9	7	7	
8	1	10	5	2	1	6	1	7	10	4	3	4	9	5	3	3	4	10	9	1	2	2	1	6	3	8	6	6	10	3	5	5	1	6	10	1	8	7	1	
8	4	9	4	8	3	10	6	2	8	4	3	7	1	3	1	1	5	6	6	2	5	3	2	4	4	4	7	10	7	7	5	10	7	5	4	7	1	10	3	
9	10	8	6	8	2	4	5	10	3	10	9	3	8	2	1	5	7	8	1	7	9	6	2	6	7	6	2	4	7	2	1	1	6	6	2	10	2	6	1	
5	7	7	7	6	3	5	8	1	6	6	9	4	4	8	7	9	4	6	2	8	5	4	9	3	7	2	2	6	7	9	4	7	6	7	10	5	10	10	3	
5	3	3	2	1	3	4	7	2	10	4	9	8	9	2	2	9	1	10	7	7	10	1	8	5	5	6	3	1	7	7	9	3	6	5	5	8	5	6	9	
1	7	6	3	1	7	10	9	9	4	4	5	3	8	7	3	1	5	8	5	5	7	4	10	8	9	10	2	3	1	8	6	8	7	8	9	7	8	2	3	
6	5	8	2	1	6	6	6	2	1	6	4	5	4	8	9	1	7	3	2	6	10	2	2	2	10	5	7	2	4	9	3	9	2	5	10	6	7	6	10	
6	3	6	8	4	1	4	1	6	7	3	6	3	10	9	10	10	2	9	8	3	3	10	6	1	8	4	1	10	5	7	7	6	6	4	4	8	5	7	3	
4	3	8	3	2	4	9	1	10	4	5	9	9	1	9	2	6	7	5	8	4	9	4	4	1	10	1	10	8	10	8	10	3	8	2	2	8	9	10	4	
1	2	2	2	10	2	10	4	2	4	10	8	5	9	1	7	5	8	9	1	1	8	8	9	10	10	1	2	2	7	9	10	6	2	9	1	7	2	8	1	
1	3	8	5	9	8	6	1	3	2	9	8	7	2	10	5	2	1	7	6	7	3	9	8	5	6	2	5	3	9	1	6	9	6	1	4	2	8	7	8	
10	5	1	10	6	1	9	4	5	7	1	5	5	3	6	5	3	10	1	6	2	6	3	2	4	7	3	5	3	6	3	9	9	8	7	6	5	3	4	9	
6	10	10	8	6	9	6	1	3	10	8	3	6	9	3	6	4	10	2	6	5	7	8	9	2	5	10	9	10	5	1	1	8	10	8	5	3	3	2	7	
1	6	9	5	2	3	7	5	7	10	3	1	1	1	2	7	5	5	2	6	3	9	6	1	7	3	3	5	7	6	4	1	4	9	6	1	1	2	3	5	
3	6	7	5	10	5	3	10	7	10	4	5	8	1	6	10	7	10	5	1	5	4	4	7	1	7	9	4	4	3	6	1	3	8	8	2	2	1	5	10	
3	3	2	5	6	9	1	1	10	1	1	2	5	4	10	6	6	5	9	5	6	2	3	4	6	1	8	5	9	2	9	4	1	6	6	1	4	3	5	7	
4	3	8	1	3	10	9	5	6	7	5	5	5	10	6	5	5	5	1	8	2	4	6	6	6	4	1	6	6	7	1	2	5	7	4	5	1	5	6	10	
7	2	1	7	9	5	3	7	4	10	10	8	2	8	9	8	9	8	1	9	2	5	5	7	1	10	1	7	10	1	3	3	4	6	5	9	7	10	10	9	
3	8	2	2	7	9	2	7	2	3	10	1	8	2	4	10	10	1	9	6	3	6	4	5	8	8	2	8	10	9	9	6	3	3	7	1	8	10	5	2	
6	10	1	1	3	2	2	9	4	8	1	8	3	7	7	4	9	8	10	1	2	7	5	1	9	10	3	2	4	4	3	4	2	1	2	7	9	8	3	3	
5	2	1	10	7	9	3	5	4	1	9	1	10	10	1	9	6	3	2	4	5	3	10	6	6	1	5	6	4	9	10	7	1	4	1	10	3	8	7	7	
9	9	2	3	3	10	7	4	8	3	3	2	4	10	8	8	9	2	9	6	7	5	5	5	2	2	2	2	7	3	2	5	9	9	1	10	5	1	3	3	
9	1	10	4	3	10	2	2	3	1	4	8	9	10	4	5	7	9	7	9	5	8	3	2	1	7	4	5	9	9	10	3	5	5	9	1	9	3	6	5	
3	8	1	4	2	9	10	10	5	1	4	2	3	9	3	5	5	3	6	10	6	5	6	7	6	1	5	1	5	4	5	7	4	10	4	9	6	7	6	8	
5	8	3	3	6	2	3	5	10	7	1	6	4	4	5	10	8	1	6	2	9	3	7	5	10	10	1	2	8	4	1	8	9	2	9	7	1	5	8	3	
7	1	4	10	10	2	10	5	1	3	7	1	6	4	2	4	2	10	7	1	6	7	4	6	1	3	8	8	8	6	1	3	10	7	7	3	7	8	9	1	
5	1	10	3	1	10	9	2	8	3	4	7	8	10	2	10	4	4	4	1	3	1	4	2	10	1	10	2	7	10	6	6	8	9	5	4	8	1	2	1	
5	7	1	10	8	3	6	3	3	9	1	6	2	10	9	10	2	10	4	2	10	10	2	1	1	6	7	8	1	8	10	8	6	9	6	1	5	2	7	4	
6	7	6	6	6	8	3	5	4	4	5	2	5	8	4	5	1	2	10	8	2	7	9	1	4	7	9	6	4	9	10	3	6	7	4	10	1	1	2	4	
8	9	1	3	5	10	10	5	7	5	5	6	7	1	3	5	9	2	3	2	9	6	7	4	6	5	1	6	7	6	6	4	7	7	5	4	7	10	6	10	
5	5	8	3	4	4	3	9	7	5	6	4	2	10	10	10	2	3	5	3	1	4	10	1	6	4	7	3	7	9	6	5	3	4	1	8	7	4	3	5	
6	1	8	10	7	1	7	9	7	5	10	9	6	3	4	8	8	10	1	7	6	1	4	5	4	8	9	4	8	1	5	1	8	5	4	10	5	10	9	4	
2	7	5	1	8	7	9	7	4	3	6	3	1	7	3	7	1	9	8	6	5	5	2	3	3	3	10	1	6	4	1	2	3	2	8	3	2	3	5	6	
6	1	9	2	6	2	8	2	1	6	2	3	10	1	8	1	2	4	2	1	2	3	8	10	7	8	5	8	1	10	10	8	4	5	6	5	4	6	7	6	
4	5	6	10	3	7	9	10	10	6	1	7	6	7	5	9	7	2	3	5	9	10	9	1	9	1	7	9	3	5	10	4	4	7	5	7	2	4	4	4	
4	5	8	4	3	4	9	2	7	8	3	9	8	8	8	3	6	5	1	1	3	6	6	5	5	3	8	3	4	4	3	8	2	8	5	5	3	4	5	4	
1	9	3	9	1	8	1	2	7	7	4	9	7	4	1	2	3	7	9	4	2	10	5	6	8	4	2	5	10	6	6	3	2	5	1	10	3	8	1	5	
3	7	8	6	3	5	9	8	2	1	2	4	7	8	10	10	7	8	5	5	5	3	3	8	1	5	6	7	1	6	8	8	7	7	1	10	9	4	9	6	
8	6	1	2	9	4	10	9	8	5	8	10	10	3	10	4	3	1	8	6	8	10	2	10	3	1	10	3	3	7	7	1	1	1	6	3	8	7	4	8	
4	9	10	7	1	1	3	2	6	6	7	4	6	2	10	5	8	4	10	6	4	6	9	1	5	6	8	5	5	3	4	5	3	8	8	8	6	1	3	1	
3	6	5	8	1	9	10	4	2	10	8	2	7	9	4	7	1	2	5	4	5	7	10	6	8	5	2	10	6	5	6	2	3	6	9	7	2	9	7	6	
2	2	5	5	5	2	9	8	6	7	3	1	8	9	5	10	4	2	8	1	5	3	8	4	6	8	2	4	4	3	1	8	7	4	2	9	6	5	2	1	
5	3	2	4	5	8	10	5	7	9	3	1	2	10	8	5	1	6	5	2	9	6	4	5	1	3	10	7	8	8	3	7	2	6	3	8	7	6	10	6	
10	8	1	1	2	4	8	10	10	6	7	8	8	10	7	3	3	7	10	5	10	3	10	9	5	2	10	8	4	1	2	8	1	9	8	2	2	4	1	5	
8	6	3	2	8	1	6	5	10	7	7	2	3	5	1	2	7	1	7	9	5	1	3	4	10	4	3	2	4	8	3	8	1	6	6	3	5	5	10	9	
6	9	9	3	9	6	3	1	3	1	9	4	1	10	6	9	2	5	7	7	7	3	8	8	2	6	3	5	2	6	7	10	3	8	2	3	9	6	1	3	
6	8	1	6	8	9	4	2	5	3	1	2	2	7	7	4	2	9	1	6	2	9	5	8	5	10	3	7	10	1	3	6	10	9	1	6	3	9	10	6	
5	4	1	3	4	6	2	3	9	1	10	7	5	10	3	8	5	10	4	8	4	3	9	5	4	4	9	4	9	8	8	3	6	4	3	3	6	10	3	10	
10	4	8	1	5	7	3	1	1	2	9	7	8	2	6	7	7	5	6	1	6	3	4	8	1	3	3	1	10	5	7	1	10	6	2	8	9	1	1	6	
7	10	9	10	1	2	2	5	3	4	6	6	2	10	2	4	1	7	9	8	6	6	1	10	2	5	3	2	10	6	8	2	6	8	2	2	1	6	3	8	
8	9	7	4	6	1	7	4	3	10	5	7	2	5	4	1	2	5	10	2	9	2	5	1	3	4	7	3	5	2	2	1	1	10	2	4	3	6	2	5	
1	2	9	7	3	5	3	5	10	4	1	6	3	7	3	8	10	9	8	7	6	7	1	3	1	9	5	1	4	1	7	6	1	1	9	5	2	10	9	7	
3	6	6	9	8	2	10	8	9	6	7	5	6	9	4	10	8	5	8	2	8	9	6	8	4	9	3	5	10	5	7	2	4	10	5	5	10	1	10	2	
5	5	1	10	5	3	8	7	4	6	10	8	3	6	5	6	9	7	8	6	3	2	2	5	1	6	2	4	10	8	3	9	5	3	8	4	2	5	2	7	
1	8	9	6	7	7	9	1	2	1	1	9	9	6	7	10	7	5	5	3	5	10	3	4	2	8	9	9	10	6	6	3	3	10	5	4	3	9	10	9	
10	3	3	9	5	5	6	9	5	10	4	7	7	5	8	6	9	2	4	6	4	6	2	10	5	2	5	7	10	4	10	7	4	3	10	3	10	6	3	5	
3	5	1	10	7	1	4	10	2	1	7	5	4	4	8	7	4	10	10	10	10	2	8	6	6	9	3	4	5	3	10	8	10	10	10	10	2	8	1	7	
1	5	9	7	8	10	4	7	2	2	6	8	8	9	3	3	3	1	10	9	6	5	2	9	1	6	10	2	10	10	5	5	9	2	10	2	6	3	7	5	
5	7	9	6	1	1	3	9	2	9	5	10	1	8	2	5	8	8	6	8	10	2	8	3	9	9	6	4	8	3	10	2	9	7	1	3	9	5	6	2	
3	10	3	6	2	3	9	5	4	4	9	3	1	5	2	6	10	6	7	9	10	6	9	8	1	7	9	4	3	6	10	2	5	4	6	3	1	3	2	8	
6	5	3	8	3	1	3	1	2	2	6	9	10	4	8	4	9	9	9	9	1	2	7	10	10	3	6	10	6	9	2	7	10	9	8	2	3	5	6	9	
7	2	8	5	6	9	4	1	3	2	5	5	4	6	1	8	3	1	5	5	3	6	4	9	10	8	3	8	8	9	2	9	7	6	5	10	2	4	3	2	
4	3	6	3	7	10	8	9	1	10	10	8	8	2	1	8	1	8	10	8	6	5	9	8	4	4	5	8	6	10	9	10	1	10	6	10	10	2	4	6	
2	8	6	5	3	4	10	7	10	5	1	9	3	5	1	6	4	8	6	10	6	7	1	8	2	7	4	3	6	4	1	2	5	1	3	5	9	10	1	9	
6	1	1	9	2	3	5	4	1	10	7	2	10	2	5	9	9	5	5	9	8	6	9	4	2	9	7	2	1	4	8	5	6	9	7	9	4	7	5	2	
1	9	1	10	7	3	9	3	3	8	2	1	6	9	10	3	4	4	6	10	10	6	8	6	8	7	3	5	9	5	9	10	6	5	6	9	2	10	8	1	
8	9	3	4	6	5	4	9	8	7	5	4	4	10	1	3	10	6	6	4	4	6	1	3	7	2	4	6	7	9	1	10	8	2	7	1	10	1	2	7	
7	2	8	6	7	4	3	1	7	1	9	9	4	2	8	4	5	7	3	7	3	2	8	1	9	10	3	6	3	10	9	5	9	7	9	1	10	2	3	10	
6	6	9	7	10	5	9	3	3	2	8	3	5	5	5	1	4	5	5	6	3	10	4	10	2	4	7	4	6	6	9	9	1	5	4	7	10	7	2	10	
5	1	7	10	3	3	2	5	6	1	1	6	2	5	1	8	4	7	1	3	6	4	10	8	9	8	7	7	8	8	1	6	5	8	6	8	8	8	9	8	
1	8	2	1	7	7	4	8	5	2	5	8	4	3	8	9	3	5	10	2	6	2	8	7	10	4	2	10	2	5	1	5	7	5	4	2	2	4	2	7	
7	3	3	4	8	7	7	9	7	5	9	9	6	9	8	2	1	5	2	5	6	3	3	1	10	6	1	6	10	3	5	5	9	5	8	5	4	2	2	7	

Stepup times between Families, where [f][f] represents initial setup time
On machine	1
23	50	17	31	44	50	2	37	49	11	36	2	27	18	13	16	41	28	40	40	
12	9	11	45	48	48	30	40	8	4	19	20	8	15	50	11	17	36	39	10	
2	13	26	28	49	2	39	45	48	46	24	48	14	38	5	45	37	42	11	32	
42	41	12	45	2	26	38	36	14	21	36	43	36	13	30	45	15	26	24	5	
1	44	3	37	47	37	25	24	32	13	19	46	32	23	30	16	5	50	46	11	
26	42	6	30	25	43	48	15	16	1	40	9	25	22	49	38	18	34	42	44	
49	23	37	35	34	20	4	17	1	5	50	23	19	21	46	24	21	31	14	25	
40	25	25	34	5	30	2	36	24	9	14	10	49	20	36	14	36	1	17	14	
29	23	40	7	23	42	37	48	10	41	4	31	22	9	22	27	39	36	6	42	
41	22	15	37	35	30	40	20	33	2	36	36	27	5	13	35	15	9	50	3	
33	16	22	34	50	27	25	27	2	37	40	25	41	31	10	42	6	33	9	48	
50	25	50	47	42	13	33	34	44	39	25	47	45	49	2	39	3	23	2	30	
32	12	39	8	43	14	15	38	24	1	7	16	6	2	36	45	17	12	17	11	
11	12	4	9	47	18	20	45	10	3	50	39	44	43	5	41	6	44	47	23	
27	15	15	33	49	49	37	4	41	31	39	41	38	31	48	10	49	44	13	5	
1	43	46	49	13	41	44	29	5	11	32	24	49	9	21	15	37	30	50	37	
44	14	5	11	29	7	9	45	42	21	34	31	31	13	10	25	13	18	34	38	
22	3	8	5	35	11	31	4	25	43	13	48	4	4	10	44	36	22	19	33	
40	35	11	26	20	3	40	28	41	14	34	37	3	24	22	40	25	41	36	30	
12	16	44	36	45	44	34	43	47	37	19	4	28	8	50	14	13	47	32	7	
On machine	2
44	41	13	22	42	29	40	24	3	37	15	31	23	12	3	35	29	11	28	11	
4	47	15	37	7	12	18	48	17	36	2	17	42	3	22	26	19	3	12	48	
15	1	36	2	48	39	47	4	6	42	46	50	39	29	37	24	49	15	31	36	
19	16	39	23	22	44	48	12	18	31	26	20	20	21	31	14	19	24	9	12	
45	45	10	27	10	8	30	16	49	4	41	23	31	7	32	28	41	1	2	12	
12	28	7	26	20	46	7	10	48	28	6	16	1	7	49	38	25	10	47	17	
15	27	7	34	29	41	25	46	27	44	45	49	22	46	48	43	45	44	20	42	
5	3	21	15	49	34	41	5	36	24	10	6	36	17	37	49	1	34	32	44	
31	28	38	3	45	14	47	36	37	47	34	49	28	43	49	32	49	28	36	19	
35	6	39	36	7	25	11	35	25	32	50	31	13	22	20	33	7	14	4	31	
33	19	45	32	27	1	29	14	20	41	19	15	14	28	32	21	22	45	44	20	
47	15	35	26	18	42	25	49	13	40	6	39	48	24	20	28	42	32	42	29	
40	7	14	1	40	10	48	10	34	11	22	7	20	30	23	18	47	26	13	38	
11	24	45	3	42	8	14	18	9	38	19	24	36	42	45	40	10	6	41	11	
42	31	34	22	45	19	9	38	46	37	25	27	28	6	43	32	2	49	49	24	
7	6	14	16	27	12	25	6	14	18	45	41	22	3	40	28	13	25	21	27	
10	38	45	1	3	14	17	31	11	25	37	23	45	36	47	14	13	15	2	12	
24	28	49	24	31	50	50	50	30	42	39	29	7	31	3	35	36	24	31	8	
47	28	8	31	8	44	11	19	17	13	9	12	2	20	47	41	18	18	45	17	
49	27	34	31	22	25	36	27	20	43	5	49	47	1	27	11	10	30	36	20	
On machine	3
11	5	22	33	23	27	16	11	9	45	45	20	44	36	9	44	28	34	34	34	
13	27	28	45	47	48	47	45	11	42	50	30	12	15	45	28	41	13	24	31	
46	23	20	1	25	28	22	3	15	18	40	2	34	15	7	30	24	13	43	6	
50	26	22	41	29	7	39	37	38	39	5	36	12	40	43	47	10	35	19	49	
32	37	50	20	42	44	23	41	1	32	36	25	38	44	8	12	34	19	4	27	
7	4	48	3	4	2	25	16	8	16	30	47	24	15	46	32	29	18	37	25	
14	27	43	23	6	43	29	29	44	47	22	4	3	16	11	33	11	11	17	45	
47	37	23	4	46	44	13	23	48	25	22	3	8	34	45	47	38	15	15	19	
22	12	28	35	24	21	3	16	18	5	30	22	43	35	49	1	48	48	7	36	
10	12	31	38	42	39	41	17	4	35	12	2	22	3	49	38	33	10	10	17	
5	18	39	12	13	42	17	43	10	16	2	23	9	14	37	13	16	43	22	8	
32	48	3	16	29	44	11	44	50	40	12	25	14	3	47	6	46	42	5	24	
39	34	43	5	32	49	17	39	46	12	46	38	40	8	8	27	23	38	8	38	
28	5	48	21	32	38	15	31	46	49	7	45	2	23	46	14	24	12	3	48	
39	12	7	33	50	39	17	10	11	39	42	13	10	40	8	6	38	8	6	26	
28	11	40	35	29	36	9	7	13	19	47	15	35	9	34	6	6	14	7	25	
28	29	15	20	4	19	20	9	10	44	36	17	19	25	8	7	13	23	23	28	
1	16	49	21	12	47	49	50	14	18	5	10	22	12	32	32	11	46	45	15	
17	42	25	21	39	18	31	6	21	38	9	48	41	29	50	3	14	42	34	40	
26	23	30	27	50	20	18	34	12	23	3	34	10	30	25	49	4	4	20	43	
On machine	4
19	41	13	10	22	22	45	8	30	20	50	35	23	46	14	27	1	35	19	30	
28	18	44	11	13	37	31	48	41	6	37	43	14	36	13	15	3	35	12	21	
40	43	39	27	30	39	15	2	19	39	35	15	49	33	9	41	49	38	4	27	
40	50	14	2	45	34	13	22	46	28	17	37	41	19	47	34	48	2	23	36	
50	29	15	46	35	1	39	35	19	43	8	13	17	46	34	37	42	15	45	13	
18	42	46	7	4	25	41	50	43	33	34	3	14	31	15	30	15	18	16	13	
15	27	11	31	16	48	20	11	15	41	33	11	4	49	4	6	14	49	8	24	
5	32	13	16	9	43	9	4	40	35	20	9	27	30	3	6	28	30	14	7	
37	38	21	28	8	22	19	16	29	33	2	12	7	43	44	29	31	23	42	27	
26	47	37	3	8	6	6	43	5	14	10	18	41	18	4	38	23	50	49	8	
9	47	17	14	30	31	31	5	50	15	44	16	50	34	37	25	3	45	31	34	
24	3	22	25	20	39	31	16	25	49	29	31	37	47	33	18	16	6	48	32	
50	9	49	43	33	6	30	6	17	1	41	12	28	31	34	37	13	41	21	35	
33	27	40	22	28	4	12	17	40	11	6	1	9	31	44	21	7	21	44	24	
5	42	38	36	36	1	31	15	4	14	46	32	24	47	40	42	21	49	9	15	
31	41	3	13	1	36	36	24	33	43	9	24	27	5	42	19	42	14	6	48	
39	48	13	28	26	10	35	26	18	20	27	41	38	18	3	43	42	11	18	30	
2	27	11	47	9	38	40	18	8	2	35	32	9	48	36	13	41	18	5	33	
2	34	8	11	45	2	10	40	46	28	19	22	44	31	2	4	22	24	30	12	
36	31	14	34	47	48	11	49	50	50	10	15	12	5	30	32	40	15	50	9	
On machine	5
36	24	24	49	7	43	7	34	11	32	20	38	40	48	26	31	17	4	5	27	
14	38	18	27	36	15	6	37	32	45	30	15	49	33	50	7	32	3	1	46	
38	38	11	6	30	48	41	6	28	14	24	43	34	26	19	34	6	28	24	49	
32	29	13	44	14	39	36	4	50	13	18	9	6	8	38	17	45	45	31	16	
13	48	42	16	45	10	15	25	31	40	50	31	23	20	48	39	23	26	9	23	
12	9	22	17	14	37	25	48	50	48	5	28	22	36	1	41	39	2	4	45	
16	11	43	4	17	40	21	3	12	42	31	38	5	29	32	49	20	2	47	30	
4	1	9	29	14	12	32	17	22	26	28	31	12	37	47	29	23	2	20	45	
30	4	32	10	17	37	22	29	48	47	47	38	31	46	41	31	26	39	18	19	
43	8	6	26	25	43	23	8	12	26	20	16	18	22	32	25	28	35	18	40	
